row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Cost of raw materials,Cost of raw materials,Cost of raw materials,"120,562,062,064","72,483,187,121",,
Labour expenses,Labour expenses,Labour expenses,"10,611,521,245","7,592,989,280",,
Depreciation expenses of fixed assets,Depreciation expenses of fixed assets,Depreciation expenses of fixed assets,"17,358,165,373","15,885,011,167",,
Provision expenses,Provision expenses,Provision expenses,"1,104,694,648","758,474,865",,
Outsourcing service costs,Outsourcing service costs,Outsourcing service costs,"5,295,552,706","5,893,435,270",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"23,665,953,967","34,563,013,301",,
,,,"178,597,950,003","137,176,111,004",,
