row_label_raw,row_label_full,col_0,Position,Year 2024,Year 2023,numeric__Position,numeric__Year 2024,numeric__Year 2023
,,,Position,VND,VND,,,
Remuneration of the Board of Directors,Remuneration of the Board of Directors,Remuneration of the Board of Directors,Remuneration of the Board of Directors,Remuneration of the Board of Directors,Remuneration of the Board of Directors,,,
- Do Huu Ha,- Do Huu Ha,- Do Huu Ha,Chairman,"120,000,000","99,000,000",,,
- Do Huu Hau,- Do Huu Hau,- Do Huu Hau,Board Member,"60,000,000","51,000,000",,,
- Nguyen Thi Ha,- Nguyen Thi Ha,- Nguyen Thi Ha,Board Member,"60,000,000","51,000,000",,,
- Nguyen The Hung,- Nguyen The Hung,- Nguyen The Hung,"Board Member(Appointed on April 12, 2024)","45,000,000",-,,,
- Nguyen Thi Kim Phung,- Nguyen Thi Kim Phung,- Nguyen Thi Kim Phung,"Independent Board Member(Appointed on April 12, 2024)","45,000,000",-,,,
- Tran Manh Luan,- Tran Manh Luan,- Tran Manh Luan,"Independent Board Member(Resigned on April 12, 2024)","15,000,000","51,000,000",,,
- Nguyen Thi Thu Trang,- Nguyen Thi Thu Trang,- Nguyen Thi Thu Trang,"Independent Board Member(Resigned on April 12, 2024)","15,000,000","51,000,000",,,
,,,,"360,000,000","303,000,000",,,
Remuneration of the Board of Supervision,Remuneration of the Board of Supervision,Remuneration of the Board of Supervision,Remuneration of the Board of Supervision,Remuneration of the Board of Supervision,Remuneration of the Board of Supervision,,,
- Phung Thi Thu Huong,- Phung Thi Thu Huong,- Phung Thi Thu Huong,Head of the Board of Supervision,"60,000,000","51,000,000",,,
- Nguyen Trong Cuong,- Nguyen Trong Cuong,- Nguyen Trong Cuong,Member of the Board of Supervision,"36,000,000","30,000,000",,,
- Bui Thi Tra,- Bui Thi Tra,- Bui Thi Tra,Member of the Board of Supervision,"36,000,000","30,000,000",,,
,,,,"132,000,000","111,000,000",,,
Salaries and bonuses of the Director and other managers,Salaries and bonuses of the Director and other managers,Salaries and bonuses of the Director and other managers,Salaries and bonuses of the Director and other managers,Salaries and bonuses of the Director and other managers,Salaries and bonuses of the Director and other managers,,,
- Nguyen The Hung,- Nguyen The Hung,- Nguyen The Hung,"Member, Director(Appointed on April 12, 2024)","314,880,000","268,325,000",,,
- Ho Thi Xuan Hoa,- Ho Thi Xuan Hoa,- Ho Thi Xuan Hoa,Chief Accountant,"262,608,000","222,679,000",,,
,,,,"577,488,000","491,004,000",,,
