row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Income from disposal and liquidation of fixed assets,Income from disposal and liquidation of fixed assets,Income from disposal and liquidation of fixed assets,"3,982,000","1,942,110,602",,
Income from showroom construction support,Income from showroom construction support,Income from showroom construction support,"2,398,746,150","1,627,425,000",,
Collected fines,Collected fines,Collected fines,"115,758,176","182,488,680",,
Reimbursement of work warranty provisions,Reimbursement of work warranty provisions,Reimbursement of work warranty provisions,"1,468,072,603","3,823,845,067",,
Income from donated goods,Income from donated goods,Income from donated goods,"5,511,422,302","981,940,757",,
Others,Others,Others,"891,607,254","1,944,782,314",,
,,,"10,389,588,485","10,502,592,420",,
