row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Current year,Previous year,,
Current CIT expense,Current CIT expense,Current CIT expense,"77,793,612,676","49,663,327,275",,
Adjustment for (over) under accrual of tax from prior years,Adjustment for (over) under accrual of tax from prior years,Adjustment for (over) under accrual of tax from prior years,"(6,640,665,423)","5,708,061,664",,
Deferred tax (income) expense,Deferred tax (income) expense,Deferred tax (income) expense,"(39,267,204,984)","34,085,817,151",,
TOTAL,TOTAL,TOTAL,"31,885,742,269","89,457,206,090",,
