row_label_raw,row_label_full,Số đầu năm,Năm nay > 71.810.932.348,VNDNăm trước > 68.886.056.526,numeric__Năm nay > 71.810.932.348,numeric__VNDNăm trước > 68.886.056.526
Trích từ LNST chưa phân phối (TM số 23),Trích từ LNST chưa phân phối (TM số 23),Trích từ LNST chưa phân phối (TM số 23),53.435.561.000,19.824.921.441,53435561000.0,19824921441.0
Sử dụng quỹ trong năm,Sử dụng quỹ trong năm,Sử dụng quỹ trong năm,(20.509.690.051),(16.900.045.619),-20509690051.0,-16900045619.0
Số cuối năm,Số cuối năm,Số cuối năm,104.736.803.297,71.810.932.348,104736803297.0,71810932348.0
