row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,1.776.350.024.277,1.381.711.542.204,,,1776350024277.0,1381711542204.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,86.364.663.248,163.717.707.072,,4.0,86364663248.0,163717707072.0
111,111,111,1. Tiền,,46.702.358.323,99.909.204.892,,,46702358323.0,99909204892.0
112,112,112,2. Các khoản tương đương tiền,,39.662.304.925,63.808.502.180,,,39662304925.0,63808502180.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,,335.162.676.704,239.400.000.000,,,335162676704.0,239400000000.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,5,335.162.676.704,239.400.000.000,,5.0,335162676704.0,239400000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.262.943.537.511,823.295.838.075,,,1262943537511.0,823295838075.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,823.724.875.504,414.935.591.105,,6.0,823724875504.0,414935591105.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,239.091.992.001,20.528.704.499,,7.0,239091992001.0,20528704499.0
135,135,135,3. Phải thu về cho vay ngắn hạn,30,22.420.000.000,242.320.000.000,,30.0,22420000000.0,242320000000.0
136,136,136,4. Phải thu ngắn hạn khác,8,217.629.201.444,146.329.251.106,,8.0,217629201444.0,146329251106.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,9,(39.922.531.438),(817.708.635),,9.0,-39922531438.0,-817708635.0
140,140,140,IV. Hàng tồn kho,10,46.144.766.536,118.822.621.030,,10.0,46144766536.0,118822621030.0
141,141,141,1. Hàng tồn kho,,46.144.766.536,155.571.782.030,,,46144766536.0,155571782030.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,-,(36.749.161.000),,,,-36749161000.0
150,150,150,V. Tài sản ngắn hạn khác,,45.734.380.278,36.475.376.027,,,45734380278.0,36475376027.0
151,151,151,1. Chi phí trả trước ngắn hạn,15,10.565.104.215,21.465.141.796,,15.0,10565104215.0,21465141796.0
152,152,152,2. Thuế GTGT được khấu trừ,18,34.678.895.414,14.876.028.582,,18.0,34678895414.0,14876028582.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,18,490.380.649,134.205.649,,18.0,490380649.0,134205649.0
