row_label_raw,row_label_full,Ngân hàng,Số cuối năm VND,Mục đích vay,Ngày đáo hạn,Lãi suất,Hình thức đảm bảo,numeric__Số cuối năm VND,numeric__Mục đích vay,numeric__Ngày đáo hạn,numeric__Lãi suất,numeric__Hình thức đảm bảo
BIDV - Chi nhánh Gia Định,BIDV - Chi nhánh Gia Định,BIDV - Chi nhánh Gia Định,BIDV - Chi nhánh Gia Định,BIDV - Chi nhánh Gia Định,BIDV - Chi nhánh Gia Định,BIDV - Chi nhánh Gia Định,BIDV - Chi nhánh Gia Định,,,,,
146.500.000.000,146.500.000.000,146.500.000.000,Đầu tư vào dự án Nhà máy điện mặt trời Phong Điền,Từ ngày 12 tháng 10 năm 2026 đến ngày 12 tháng 4 năm 2029,"Lãi suất trong 12 tháng kể từ ngày giải ngân đầu tiên là 7,5%/năm. Sau đó, lãi suất định kỳ điều chỉnh 6 tháng/lần theo lãi suất cơ sở cộng biên lãi suất 2,3%/năm","Nhà máy điện mặt trời Phong Điền bao gồm Quyền sử dụng đất có diện tích 449.980 \( m^{2} \) (TM số 11) và tài sản gắn liền với đất tại số đất 257, 258, Tờ bản đồ số 01 Điền Lộc, Phong Điền, Thành phố Huế và máy móc thiết bị (TM số 11)",,,,,,
36.094.118.657,36.094.118.657,36.094.118.657,Đầu tư vào dự án Nhà máy điện mặt trời kết hợp với nông nghiệp Trúc Sơn,Từ ngày 26 tháng 1 năm 2026 đến ngày 25 tháng 3 năm 2029,Lãi suất được điều chỉnh định kỳ 6 tháng/lần theo mức lãi suất công bố của BIDV - Chi nhánh Gia Định,Toàn bộ tài sản và quyền sử dụng đất thuộc các dự án điện mặt trời áp mái kết hợp nông nghiệp (TM số 11),,,,,,
30.838.248.293,30.838.248.293,30.838.248.293,Đầu tư vào các dự án Nhà máy điện mặt trời áp mái kết hợp nông nghiệp dưới 1MWp,Từ ngày 25 tháng 2 năm 2026 đến ngày 5 tháng 8 năm 2029,"Lãi suất trong 12 tháng kể từ ngày giải ngân đầu tiên là 9,0% - 9,2%/năm. Sau đó, lãi suất định kỳ điều chỉnh 6 tháng/lần theo lãi suất cơ sở cộng biên lãi suất 3%/năm","Toàn bộ tài sản, các tài khoản và các quyền theo hợp đồng thuộc các dự án điện mặt trời áp mái kết hợp nông nghiệp (TM số 11)",,,,,,
10.725.000.000,10.725.000.000,10.725.000.000,"Đầu tư vào dự án Điện mặt trời áp mái Hậu Giang 3, Bầu Cạn 2 và Đại Ân 3",Từ ngày 25 tháng 3 năm 2026 đến ngày 25 tháng 3 năm 2029,Lãi suất được điều chỉnh định kỳ 6 tháng/lần theo mức lãi suất công bố của BIDV - Chi nhánh Gia Định,"Tài sản cố định hữu hình của các dự án điện mặt trời áp mái Hậu Giang 3, Đại Ân 3, Bầu Cạn 2, quyền sử dụng đất của dự án Bầu Cạn 2 (TM số 11); và tài sản của các đối tác kinh doanh của Tập đoàn",,,,,,
Vietcombank - Chi nhánh HCM,Vietcombank - Chi nhánh HCM,Vietcombank - Chi nhánh HCM,Vietcombank - Chi nhánh HCM,Vietcombank - Chi nhánh HCM,Vietcombank - Chi nhánh HCM,Vietcombank - Chi nhánh HCM,Vietcombank - Chi nhánh HCM,,,,,
230.300.000.000,230.300.000.000,230.300.000.000,Thanh toán các chi phí hợp lý liên quan đến Dự án Nhà máy điện mặt trời TTC - Đức Huệ 1,Từ ngày 27 tháng 12 năm 2026 đến ngày 27 tháng 3 năm 2031,"Lãi suất cho vay trong hạn áp dụng cho mỗi kỳ trả nợ được tính bằng lãi suất tiền gửi tiết kiệm bằng Đồng Việt Nam với kỳ hạn 12 tháng trả lãi sau của Vietcombank - Chi nhánh Thành phố Hồ Chí Minh và được điều chỉnh 3 tháng/lần cộng với biển lãi suất 1,7%/năm cho năm đầu tiên và 3%/năm cho các năm tiếp theo","Dự án Điện mặt trời và quyền tài sản phát sinh từ hợp đồng mua bán điện giữa Tập đoàn và Tập đoàn Điện lực Việt Nam của Dự án Nhà máy điện mặt trời TTC - Đức Huệ 1, Nhà máy Thủy điện Ayun Thương 1A (TM số 11), quyền sở hữu và thư bảo lãnh của Tập đoàn",,,,,,
