row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,74.146.556.111,60.686.318.539,74146556111.0,60686318539.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,36.139.396.518,26.498.651.031,36139396518.0,26498651031.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",10.999.440.110,9.820.591.104,10999440110.0,9820591104.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,4.273.736.873,7.242.992.772,4273736873.0,7242992772.0
Chi phí khác,Chi phí khác,Chi phí khác,74.494.613.143,31.241.100.580,74494613143.0,31241100580.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,200.053.742.755,135.489.654.026,200053742755.0,135489654026.0
