row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Ending balance,Beginning balance,,
Provision for doubtful short-term trade receivables,Provision for doubtful short-term trade receivables,Provision for doubtful short-term trade receivables,"(210,514,287)",-,,
Provision for doubtful short-term loan receivables,Provision for doubtful short-term loan receivables,Provision for doubtful short-term loan receivables,"(22,420,000,000)",-,,
Provision for doubtful other short-term receivables,Provision for doubtful other short-term receivables,Provision for doubtful other short-term receivables,"(17,292,017,151)","(817,708,635)",,
TOTAL,TOTAL,TOTAL,"(39,922,531,438)","(817,708,635)",,
