row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Ending balance,Beginning balance,,
Cash on hand,Cash on hand,Cash on hand,-,"31,086,305",,
Cash in banks,Cash in banks,Cash in banks,"46,702,358,323","99,878,118,587",,
Cash equivalents (*),Cash equivalents (*),Cash equivalents (*),"39,662,304,925","63,808,502,180",,
TOTAL,TOTAL,TOTAL,"86,364,663,248","163,717,707,072",,
