row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Current year,Previous year,,
Cost of electricity sold,Cost of electricity sold,Cost of electricity sold,"1,262,938,975,601","1,193,280,464,925",,
Cost of services rendered,Cost of services rendered,Cost of services rendered,"57,422,787,177","21,814,016,085",,
Cost of equipment rendered,Cost of equipment rendered,Cost of equipment rendered,"887,044,434","287,154,000",,
(Reversal of provision) provision for decline in value of inventories,(Reversal of provision) provision for decline in value of inventories,(Reversal of provision) provision for decline in value of inventories,"(36,749,161,000)","36,749,161,000",,
TOTAL,TOTAL,TOTAL,"1,284,499,646,212","1,252,130,796,010",,
