row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
10,10,10,1. Doanh thu thuần về bán hàng và cung cấp dịch vụ,24.1,2.998.867.342.581,2.325.314.422.750,,241.0,2998867342581.0,2325314422750.0
11,11,11,2. Giá vốn hàng bán và dịch vụ cung cấp,25,(1.284.499.646.212),(1.252.130.796.010),,25.0,-1284499646212.0,-1252130796010.0
20,20,20,3. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.714.367.696.369,1.073.183.626.740,,,1714367696369.0,1073183626740.0
21,21,21,4. Doanh thu hoạt động tài chính,24.2,141.973.185.102,38.028.122.572,,242.0,141973185102.0,38028122572.0
22,22,22,5. Chỉ phí tài chính,26,(683.259.056.290),(801.100.868.886),,26.0,-683259056290.0,-801100868886.0
23,23,23,Trong đó: Chỉ phí lãi vay,,(664.973.670.829),(785.725.023.247),,,-664973670829.0,-785725023247.0
24,24,24,6. Phần lãi trong công ty liên kết,16,4.986.976.457,5.367.117.999,,16.0,4986976457.0,5367117999.0
25,25,25,7. Chỉ phí bán hàng,,-,(25.000.000),,,,-25000000.0
26,26,26,8. Chỉ phí quản lý doanh nghiệp,27,(200.053.742.755),(135.489.654.026),,27.0,-200053742755.0,-135489654026.0
30,30,30,9. Lợi nhuận thuần từ hoạt động kinh doanh,,978.015.058.883,179.963.344.399,,,978015058883.0,179963344399.0
31,31,31,10. Thu nhập khác,,2.464.065.959,4.866.550.788,,,2464065959.0,4866550788.0
32,32,32,11. Chỉ phí khác,,(1.814.529.453),(3.299.299.015),,,-1814529453.0,-3299299015.0
40,40,40,12. Lợi nhuận khác,,649.536.506,1.567.251.773,,,649536506.0,1567251773.0
50,50,50,13. Tổng lợi nhuận kế toán trước thuế,,978.664.595.389,181.530.596.172,,,978664595389.0,181530596172.0
51,51,51,14. Chỉ phí thuế TNDN hiện hành,29.1,(71.152.947.253),(55.371.388.939),,291.0,-71152947253.0,-55371388939.0
52,52,52,15. Thu nhập (chỉ phí) thuế thu nhập hoãn lại,29.3,39.267.204.984,(34.085.817.151),,293.0,39267204984.0,-34085817151.0
60,60,60,16. Lợi nhuận sau thuế TNDN,,946.778.853.120,92.073.390.082,,,946778853120.0,92073390082.0
