row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,14.335.679.663,17.084.880.540,(2.749.200.877),(8.735.247.320),14335679663.0,17084880540.0,-2749200877.0,-8735247320.0
Dự phòng giảm giá các khoản đầu tư trích lập tại công ty con,Dự phòng giảm giá các khoản đầu tư trích lập tại công ty con,Dự phòng giảm giá các khoản đầu tư trích lập tại công ty con,(673.873.014),(42.690.278.875),42.016.405.861,(25.350.569.831),-673873014.0,-42690278875.0,42016405861.0,-25350569831.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,13.661.806.649,(25.605.398.335),,,13661806649.0,-25605398335.0,,
Thu nhập (chi phí) thuế thu nhập hoãn lại,Thu nhập (chi phí) thuế thu nhập hoãn lại,Thu nhập (chi phí) thuế thu nhập hoãn lại,Thu nhập (chi phí) thuế thu nhập hoãn lại,Thu nhập (chi phí) thuế thu nhập hoãn lại,39.267.204.984,(34.085.817.151),,,39267204984.0,-34085817151.0
