row_label_raw,row_label_full,Công ty,Dự án,Ưu đãi thuế,numeric__Dự án,numeric__Ưu đãi thuế
Công ty Cổ phần Điện Gia Lai,Công ty Cổ phần Điện Gia Lai,Công ty Cổ phần Điện Gia Lai,Nhà máy thủy điện Đắk PiHao 1,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2014); Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2014) và giảm 50% trong chính (9) năm tiếp theo.,,
Công ty Cổ phần Điện Gia Lai,Công ty Cổ phần Điện Gia Lai,Công ty Cổ phần Điện Gia Lai,Nhà máy thủy điện Đa Khai,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2011); Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2011) và giảm 50% trong chính (9) năm tiếp theo.,,
Công ty Cổ phần Điện Gia Lai,Công ty Cổ phần Điện Gia Lai,Công ty Cổ phần Điện Gia Lai,Nhà máy thủy điện Ayun Thượng 1A,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2011); Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2011) và giảm 50% trong chính (9) năm tiếp theo.,,
Công ty Cổ phần Điện Gia Lai,Công ty Cổ phần Điện Gia Lai,Công ty Cổ phần Điện Gia Lai,Nhà máy điện mặt trời Phong Điền,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2019); Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2019) và giảm 50% trong chính (9) năm tiếp theo.,,
Công ty Cổ phần Điện Gia Lai,Công ty Cổ phần Điện Gia Lai,Công ty Cổ phần Điện Gia Lai,Nhà máy điện mặt trời Krông Pa,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2019); Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2019) và giảm 50% trong chính (9) năm tiếp theo.,,
Công ty Cổ phần Thủy điện Gia Lai,Công ty Cổ phần Thủy điện Gia Lai,Công ty Cổ phần Thủy điện Gia Lai,Nhà máy điện mặt trời TTC – Hàm Phú 2,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2019); Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2019) và giảm 50% trong chính (9) năm tiếp theo.,,
Công ty TNHH Một thành viên Thủy điện Thượng Lộ,Công ty TNHH Một thành viên Thủy điện Thượng Lộ,Công ty TNHH Một thành viên Thủy điện Thượng Lộ,Nhà máy thủy điện Thượng Lộ,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2016); Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2016) và giảm 50% trong chính (9) năm tiếp theo.,,
Công ty Cổ phần Điện TTC Đức Huệ - Long An,Công ty Cổ phần Điện TTC Đức Huệ - Long An,Công ty Cổ phần Điện TTC Đức Huệ - Long An,Nhà máy điện TTC Đức Huệ 1 – Long An,"Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ dự án bắt đầu hoạt động (năm 2019) và áp dụng mức thuế suất 17% cho các năm tiếp theo, Được miễn bốn (4) năm tính từ khi có thu nhập chịu thuế (năm 2019) và được giảm 50% trong chính (9) năm tiếp theo.",,
