row_label_raw,row_label_full,Code,ASSETS,Notes,Ending balance,Beginning balance,numeric__ASSETS,numeric__Notes,numeric__Ending balance,numeric__Beginning balance
200,200,200,B. NON-CURRENT ASSETS,,"13,334,538,007,425","13,791,844,798,232",,,,
210,210,210,I. Long-term receivables,,"71,304,855,603","29,387,889,833",,,,
211,210 > 211,211,1. Long-term accounts receivable,6,"26,497,061,861",-,,6.0,,
216,210 > 216,216,2. Other long-term receivables,8,"44,807,793,742","29,539,599,675",,8.0,,
219,219,219,3. Provision for long-term doubtful receivables,,-,"(151,709,842)",,,,
220,220,220,II. Fixed assets,,"12,506,295,684,512","13,296,243,774,856",,,,
221,220 > 221,221,1. Tangible fixed assets,11,"12,431,886,114,680","13,208,513,709,407",,11.0,,
222,222,222,Cost,,"16,897,785,770,660","16,881,576,550,705",,,,
223,223,223,Accumulated depreciation,,"(4,465,899,655,980)","(3,673,062,841,298)",,,,
224,223 > 224,224,2. Finance lease fixed assets,12,"54,171,705,184","66,309,267,107",,12.0,,
225,225,225,Cost,,"64,631,262,070","74,767,112,572",,,,
226,226,226,Accumulated depreciation,,"(10,459,556,886)","(8,457,845,465)",,,,
227,226 > 227,227,3. Intangible assets,13,"20,237,864,648","21,420,798,342",,13.0,,
228,228,228,Cost,,"39,381,555,527","39,381,555,527",,,,
229,229,229,Accumulated amortization,,"(19,143,690,879)","(17,960,757,185)",,,,
240,240,240,III. Long-term asset in progress,,"666,224,607,122","268,369,957,402",,,,
242,240 > 242,242,1. Construction in progress,14,"666,224,607,122","268,369,957,402",,14.0,,
250,250,250,IV. Long-term investments,,"57,611,864,671","173,517,461,623",,,,
252,250 > 252,252,1. Investments in jointly controlled entities and associates,16,"54,485,336,837","173,517,461,623",,16.0,,
255,255,255,2. Held-to-maturity investments,,"3,126,527,834",-,,,,
260,260,260,V. Other long-term assets,,"33,100,995,517","24,325,714,518",,,,
261,260 > 261,261,1. Long-term prepaid expenses,15,"19,439,188,868","24,325,714,518",,15.0,,
262,260 > 262,262,2. Deferred tax assets,29.3,"13,661,806,649",-,,293.0,,
270,270,270,TOTAL ASSETS,,"15,110,888,031,702","15,173,556,340,436",,,,
