row_label_raw,row_label_full,col_0,Current year,VND Previous year,numeric__Current year,numeric__VND Previous year
Labour costs,Labour costs,Labour costs,"74,146,556,111","60,686,318,539",,
Expenses for external services,Expenses for external services,Expenses for external services,"36,139,396,518","26,498,651,031",,
Tools and supplies,Tools and supplies,Tools and supplies,"10,999,440,110","9,820,591,104",,
Depreciation and amortization expenses,Depreciation and amortization expenses,Depreciation and amortization expenses,"4,273,736,873","7,242,992,772",,
Others,Others,Others,"74,494,613,143","31,241,100,580",,
TOTAL,TOTAL,TOTAL,"200,053,742,755","135,489,654,026",,
