row_label_raw,row_label_full,Bank,Ending balance VND,Purpose,Maturity,Interest,Collaterals,numeric__Ending balance VND,numeric__Purpose,numeric__Maturity,numeric__Interest,numeric__Collaterals
Woori Bank Vietnam Limited,Woori Bank Vietnam Limited,Woori Bank Vietnam Limited,Woori Bank Vietnam Limited,Woori Bank Vietnam Limited,Woori Bank Vietnam Limited,Woori Bank Vietnam Limited,Woori Bank Vietnam Limited,,,,,
,,,"70,361,320,000",To settle the borrowing from Vietnam Joint Stock Commercial Bank for Industry and Trade - District 1 Branch - Ho Chi Minh City,From 25 March to 25 December 2026,The interest rate applied for each repayment period is adjusted every 6 months which is calculated by the average 6-month term deposit interest rate (for individuals) from state-owned banks with an interest rate margin of 3.2% per annum,"Collateral is assets attached to land and machinery, equipment of Truc Son Solar Power Plant (Note 11)",,,,,
E. Sun Commercial Bank Ltd. - Dong Nai Branch,E. Sun Commercial Bank Ltd. - Dong Nai Branch,E. Sun Commercial Bank Ltd. - Dong Nai Branch,E. Sun Commercial Bank Ltd. - Dong Nai Branch,E. Sun Commercial Bank Ltd. - Dong Nai Branch,E. Sun Commercial Bank Ltd. - Dong Nai Branch,E. Sun Commercial Bank Ltd. - Dong Nai Branch,E. Sun Commercial Bank Ltd. - Dong Nai Branch,,,,,
,,,"32,500,000,003",To invest in Tien Giang Wind Power JSC under the capital contribution for the purpose of developing Tan Phu Dong 1 Wind Power project,From 9 February to 7 August 2026,"Marginal interest rate is calculated based on the average interest rate of savings deposits in Vietnamese Dong with a term of 6 months of 4 banks (Vietinbank, Vietcombank, BIDV, Agribank) plus an interest margin of 3.6% per annum","Thuong Lo Hydropower Plant consists of total construction area of 3,291.5m2 on the land with area of 44,283.9m2 according to the certificate of land use rights and ownership of houses and other assets attached to the land No. 567 and 424, Khe Tre Commune, Hue City (Note 11)",,,,,
TOTAL,TOTAL,TOTAL,"7,610,636,040,522",,,,,,,,,
In which Current portion Non-current portion,In which Current portion Non-current portion,In which Current portion Non-current portion,"431,459,320,003",,,,,,,,,
In which Current portion Non-current portion,In which Current portion Non-current portion,In which Current portion Non-current portion,"7,179,176,720,519",,,,,,,,,
