row_label_raw,row_label_full,No,Item,2025,2024,Change 2025-2024,numeric__Item,numeric__2025,numeric__2024,numeric__Change 2025-2024
1,1,1,Profit after CIT in Separate Financial Statements,512.9,76.1,436.8,,5129.0,761.0,4368.0
2,2,2,Profit after CIT in Consolidated Financial Statements,946.8,92.1,854.7,,9468.0,921.0,8547.0
