row_label_raw,row_label_full,col_0,Current year,VND Previous year,numeric__Current year,numeric__VND Previous year
"Depreciation and amortization (Notes 11, 12 and 13)","Depreciation and amortization (Notes 11, 12 and 13)","Depreciation and amortization (Notes 11, 12 and 13)","799,717,318,649","804,297,740,099",,
Expenses for external services,Expenses for external services,Expenses for external services,"374,113,054,141","279,222,779,315",,
Labour costs,Labour costs,Labour costs,"146,341,311,691","131,783,632,462",,
Raw materials,Raw materials,Raw materials,"80,922,707,822","43,265,670,558",,
Others,Others,Others,"83,458,996,664","129,075,627,602",,
TOTAL,TOTAL,TOTAL,"1,484,553,388,967","1,387,645,450,036",,
