row_label_raw,row_label_full,col_0,Current year,VND Previous year,numeric__Current year,numeric__VND Previous year
Beginning balance,Beginning balance,Beginning balance,"36,749,161,000",-,,
Add: Provision made during the year,Add: Provision made during the year,Add: Provision made during the year,-,"36,749,161,000",,
Less: Reversal of provision during the year,Less: Reversal of provision during the year,Less: Reversal of provision during the year,"(36,749,161,000)",,,
Ending balance,Ending balance,Ending balance,-,"36,749,161,000",,
