row_label_raw,row_label_full,col_0,Giá trịphải thu khó đốicuối năm,Số dự phòngđầu năm,Số trích lậptrong năm,Số hoàn nhậptrong năm,Số dự phòngcuối năm,Đơn vị tính: VNDGiá trịphải thu khó đốidầu năm,numeric__Giá trịphải thu khó đốicuối năm,numeric__Số dự phòngđầu năm,numeric__Số trích lậptrong năm,numeric__Số hoàn nhậptrong năm,numeric__Số dự phòngcuối năm,numeric__Đơn vị tính: VNDGiá trịphải thu khó đốidầu năm
Dự phòng phải thu bán các tài sân tải chính khó đôi,Dự phòng phải thu bán các tài sân tải chính khó đôi,Dự phòng phải thu bán các tài sân tải chính khó đôi,190.191.227.580,231.621.436.808,-,(41.430.209.228),190.191.227.580,231.621.436.808,190191227580.0,231621436808.0,,-41430209228.0,190191227580.0,231621436808.0
- Công ty TNHH TMXDPhúc Bảo Minh,- Công ty TNHH TMXDPhúc Bảo Minh,- Công ty TNHH TMXDPhúc Bảo Minh,190.191.227.580,231.621.436.808,-,(41.430.209.228),190.191.227.580,231.621.436.808,190191227580.0,231621436808.0,,-41430209228.0,190191227580.0,231621436808.0
Phải thu các dịch vụ công ty chứng khoán cung cấp khó đôi,Phải thu các dịch vụ công ty chứng khoán cung cấp khó đôi,Phải thu các dịch vụ công ty chứng khoán cung cấp khó đôi,486.622.498,418.520.995,132.708.061,(250.000.000),301.229.056,566.622.498,486622498.0,418520995.0,132708061.0,-250000000.0,301229056.0,566622498.0
- Công ty Cổ phần Bệnh viện Hữu Nghị Đa Khoa Nghệ An,- Công ty Cổ phần Bệnh viện Hữu Nghị Đa Khoa Nghệ An,- Công ty Cổ phần Bệnh viện Hữu Nghị Đa Khoa Nghệ An,-,10.000.000,-,(10.000.000),-,10.000.000,,10000000.0,,-10000000.0,,10000000.0
- Công ty Cổ phần Tập đoàn Dabaco Việt Nam (DBC),- Công ty Cổ phần Tập đoàn Dabaco Việt Nam (DBC),- Công ty Cổ phần Tập đoàn Dabaco Việt Nam (DBC),-,240.000.000,-,(240.000.000),-,240.000.000,,240000000.0,,-240000000.0,,240000000.0
- Công ty Cổ phần Hung Thịnh Land,- Công ty Cổ phần Hung Thịnh Land,- Công ty Cổ phần Hung Thịnh Land,50.000.000,-,25.000.000,-,25.000.000,-,50000000.0,,25000000.0,,25000000.0,
- Công ty Cổ phần Hung Thịnh Incons,- Công ty Cổ phần Hung Thịnh Incons,- Công ty Cổ phần Hung Thịnh Incons,120.000.000,-,36.000.000,-,36.000.000,-,120000000.0,,36000000.0,,36000000.0,
- Phải thu hoạt động quản lý danh mục quá hạn,- Phải thu hoạt động quản lý danh mục quá hạn,- Phải thu hoạt động quản lý danh mục quá hạn,316.622.498,168.520.995,71.708.061,-,240.229.056,316.622.498,316622498.0,168520995.0,71708061.0,,240229056.0,316622498.0
Tổng cộng,Tổng cộng,Tổng cộng,190.677.850.078,232.039.957.803,132.708.061,(41.680.209.228),190.492.456.636,232.188.059.306,190677850078.0,232039957803.0,132708061.0,-41680209228.0,190492456636.0,232188059306.0
