row_label_raw,row_label_full,STT,Danh mục các loại tài sản tài chính,Giá trị mua theo số kế toán,Giá trị hợp lý,Số dư chênh lệch đánh giá lại cuối năm,Số dư chênh lệch đánh giá lại đầu năm,Đơn vị tính: VND Chênh lệch thuần điều chỉnh số kế toán trong năm,numeric__Danh mục các loại tài sản tài chính,numeric__Giá trị mua theo số kế toán,numeric__Giá trị hợp lý,numeric__Số dư chênh lệch đánh giá lại cuối năm,numeric__Số dư chênh lệch đánh giá lại đầu năm,numeric__Đơn vị tính: VND Chênh lệch thuần điều chỉnh số kế toán trong năm
II,II,II,Loại AFS,547.422.791.415,599.371.822.447,51.949.031.032,39.613.097.171,12.335.933.861,,547422791415.0,599371822447.0,51949031032.0,39613097171.0,12335933861.0
1,1,1,"Cổ phiếu và chứng khoán niêm yết, đăng ký giao dịch UPCoM khác",119.822.281.043,168.828.792.075,49.006.511.032,44.354.388.557,4.652.122.475,,119822281043.0,168828792075.0,49006511032.0,44354388557.0,4652122475.0
2,2,2,Cổ phiếu và chứng chỉ quỹ chưa niêm yết,379.600.375.621,382.542.895.621,2.942.520.000,(4.741.291.386),7.683.811.386,,379600375621.0,382542895621.0,2942520000.0,-4741291386.0,7683811386.0
3,3,3,Trái phiếu chưa niêm yết,48.000.134.751,48.000.134.751,-,-,-,,48000134751.0,48000134751.0,,,
,,,Tổng cộng,38.913.488.254.654,38.857.028.215.417,(56.460.039.237),(141.877.044.294),85.417.005.057,,38913488254654.0,38857028215417.0,-56460039237.0,-141877044294.0,85417005057.0
