row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng,Số cuối năm > Giá mua,Số cuối năm > Giá trị giảm giá,Số đầu năm > Số lượng,Số đầu năm > Giá mua,Số đầu năm > Giá trị giảm giá,numeric__Số cuối năm > Số lượng,numeric__Số cuối năm > Giá mua,numeric__Số cuối năm > Giá trị giảm giá,numeric__Số đầu năm > Số lượng,numeric__Số đầu năm > Giá mua,numeric__Số đầu năm > Giá trị giảm giá
VPB,VPB,VPB,5.128.200,100.121.284.494,(5.249.584.494),408.047,11.003.582.275,(129.129.725),5128200.0,100121284494.0,-5249584494.0,408047.0,11003582275.0,-129129725.0
FPT,FPT,FPT,223.623,32.330.046.176,(5.897.807.576),5.128.200,100.121.284.494,(1.659.844.494),223623.0,32330046176.0,-5897807576.0,5128200.0,100121284494.0,-1659844494.0
VCB,VCB,VCB,202.484,12.656.610.457,(1.115.022.457),43.872,2.921.875.200,(245.683.200),202484.0,12656610457.0,-1115022457.0,43872.0,2921875200.0,-245683200.0
GAS,GAS,GAS,131.600,9.104.064.370,(181.584.370),87.850,8.172.293.912,(160.373.912),131600.0,9104064370.0,-181584370.0,87850.0,8172293912.0,-160373912.0
ORI,ORI,ORI,78.000,8.970.158.340,(8.970.158.340),487.313,13.814.406.374,(3.093.520.374),78000.0,8970158340.0,-8970158340.0,487313.0,13814406374.0,-3093520374.0
Khác,Khác,Khác,832.228,22.321.716.859,(1.912.271.759),1.465.795,58.529.870.770,(11.378.186.020),832228.0,22321716859.0,-1912271759.0,1465795.0,58529870770.0,-11378186020.0
Tổng,Tổng,Tổng,6.596.135,185.503.880.696,(23.326.428.996),7.621.077,194.563.313.025,(16.666.737.725),6596135.0,185503880696.0,-23326428996.0,7621077.0,194563313025.0,-16666737725.0
