row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
"- Lãi nhượng bán, thanh lý tài sản","Thu nhập khác > - Lãi nhượng bán, thanh lý tài sản","- Lãi nhượng bán, thanh lý tài sản",323.183.883,42.508.969,323183883.0,42508969.0
- Thu nhập khác,Thu nhập khác > - Thu nhập khác,- Thu nhập khác,7.853.469.784,2.461.728.693,7853469784.0,2461728693.0
Tổng thu nhập khác,Thu nhập khác > Tổng thu nhập khác,Tổng thu nhập khác,8.176.653.667,2.504.237.662,8176653667.0,2504237662.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
"- Lỗ nhượng bán, thanh lý tài sản","Chi phí khác > - Lỗ nhượng bán, thanh lý tài sản","- Lỗ nhượng bán, thanh lý tài sản",(195.388.287),(665.923.164),-195388287.0,-665923164.0
- Chi phí khác,Chi phí khác > - Chi phí khác,- Chi phí khác,(2.045.618.284),(2.250.933.770),-2045618284.0,-2250933770.0
Tổng chi phí khác,Chi phí khác > Tổng chi phí khác,Tổng chi phí khác,(2.241.006.571),(2.916.856.934),-2241006571.0,-2916856934.0
Tổng cộng,Chi phí khác > Tổng cộng,Tổng cộng,5.935.647.096,(412.619.272),5935647096.0,-412619272.0
