row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị ghi số,Số cuối năm > Giá trị hợp lý (3),Số đầu năm > Giá trị ghi số,Số đầu năm > Giá trị hợp lý (3),numeric__Số cuối năm > Giá trị ghi số,numeric__Số cuối năm > Giá trị hợp lý (3),numeric__Số đầu năm > Giá trị ghi số,numeric__Số đầu năm > Giá trị hợp lý (3)
Cho vay hoạt động ký quỹ (1),Cho vay hoạt động ký quỹ (1),Cho vay hoạt động ký quỹ (1),38.616.232.016.646,38.616.220.084.561,21.815.317.990.320,21.815.204.945.512,38616232016646.0,38616220084561.0,21815317990320.0,21815204945512.0
Cho vay hoạt động ứng trước tiền bán của khách hàng (2),Cho vay hoạt động ứng trước tiền bán của khách hàng (2),Cho vay hoạt động ứng trước tiền bán của khách hàng (2),323.827.320.425,323.827.320.425,183.283.895.055,183.283.895.055,323827320425.0,323827320425.0,183283895055.0,183283895055.0
Tổng cộng,Tổng cộng,Tổng cộng,38.940.059.337.071,38.940.047.404.986,21.998.601.885.375,21.998.488.840.567,38940059337071.0,38940047404986.0,21998601885375.0,21998488840567.0
