row_label_raw,row_label_full,1. Lợi nhuận đã thực hiện chưa phân phối năm trước (tại 01/01/2025 và 01/01/2024) > 2. Lỗ chưa thực hiện cuối năm (tại 31/12/2025 và 31/12/2024) > 3. Lợi nhuận đã thực hiện trong năm > 4. Cơ sở lợi nhuận phân phối cho cổ đông hoặc các thành viên góp vốn tính đến cuối năm ((4)=(1)+(2)+(3)),Năm nay > 6.025.186.849.191 > (173.062.537.938) > 4.018.070.779.408 > 9.870.195.090.661,Đơn vị tính: VNDNăm trước > 4.764.972.942.282 > (258.657.302.794) > 2.939.900.408.631 > 7.446.216.048.119,numeric__Năm nay > 6.025.186.849.191 > (173.062.537.938) > 4.018.070.779.408 > 9.870.195.090.661,numeric__Đơn vị tính: VNDNăm trước > 4.764.972.942.282 > (258.657.302.794) > 2.939.900.408.631 > 7.446.216.048.119
"5. Số trích từ lợi nhuận- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng","5. Số trích từ lợi nhuận- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng","5. Số trích từ lợi nhuận- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng",(130.801.751.312),(152.662.804.998),-130801751312.0,-152662804998.0
"5. Số trích từ lợi nhuận- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng","5. Số trích từ lợi nhuận- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng","5. Số trích từ lợi nhuận- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng",(130.801.751.312),(152.662.804.998),-130801751312.0,-152662804998.0
6. Các khoản khác làm giảm lợi nhuận chưa phân phối,6. Các khoản khác làm giảm lợi nhuận chưa phân phối,6. Các khoản khác làm giảm lợi nhuận chưa phân phối,(23.480.119.553),(17.885.027.724),-23480119553.0,-17885027724.0
7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Trả cổ tức bằng tiền,7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Trả cổ tức bằng tiền,7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Trả cổ tức bằng tiền,(2.075.914.794.000),(1.509.138.669.000),-2075914794000.0,-1509138669000.0
7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Trả cổ tức bằng tiền,7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Trả cổ tức bằng tiền,7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Trả cổ tức bằng tiền,(2.075.914.794.000),(1.509.138.669.000),-2075914794000.0,-1509138669000.0
Lợi nhuận tối đa còn có thể phân phối,Lợi nhuận tối đa còn có thể phân phối,Lợi nhuận tối đa còn có thể phân phối,7.639.998.425.796,5.766.529.546.397,7639998425796.0,5766529546397.0
