row_label_raw,row_label_full,Thuế TNDN hoãn lại phát sinh do trích lập dự phòng chứng khoán chưa niêm yết không được khấu trừ thuế trong năm > Thuế TNDN hoãn lại phát sinh do trích lập dự phòng suy giảm giá trị các khoản cho vay,Năm nay > 9.055.817.807 > 6.131.929,Đơn vị tính: VNDNăm trước > (4.627.367.510) > 3.514.816,numeric__Năm nay > 9.055.817.807 > 6.131.929,numeric__Đơn vị tính: VNDNăm trước > (4.627.367.510) > 3.514.816
Thuế TNDN hoãn lại phát sinh do khoản (thu nhập)/chi phí phát sinh tạm thời chịu thuế,Thuế TNDN hoãn lại phát sinh do khoản (thu nhập)/chi phí phát sinh tạm thời chịu thuế,Thuế TNDN hoãn lại phát sinh do khoản (thu nhập)/chi phí phát sinh tạm thời chịu thuế,400.000.000,(328.150.696),400000000.0,-328150696.0
Thuế TNDN hoãn lại từ lợi nhuận của công ty con tạm thời không chịu thuế TNDN,Thuế TNDN hoãn lại từ lợi nhuận của công ty con tạm thời không chịu thuế TNDN,Thuế TNDN hoãn lại từ lợi nhuận của công ty con tạm thời không chịu thuế TNDN,382.927.584,4.747.979.751,382927584.0,4747979751.0
Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng/giảm tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng/giảm tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng/giảm tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,(115.527.085),4.101.139.488,-115527085.0,4101139488.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,9.729.350.235,3.897.115.849,9729350235.0,3897115849.0
