row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tam ứng,Tam ứng,Tam ứng,5.543.301.647,20.927.597.892,5543301647.0,20927597892.0
"Vật tư văn phòng, công cụ, dụng cụ","Vật tư văn phòng, công cụ, dụng cụ","Vật tư văn phòng, công cụ, dụng cụ",197.928.265,595.758.696,197928265.0,595758696.0
Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,96.847.871.948,54.860.667.972,96847871948.0,54860667972.0
"- Chi phí trả trước mua công cụ,vật liệu văn phòng","- Chi phí trả trước mua công cụ,vật liệu văn phòng","- Chi phí trả trước mua công cụ,vật liệu văn phòng",273.250.869,94.560.412,273250869.0,94560412.0
- Chi phí trả trước dịch vụ,- Chi phí trả trước dịch vụ,- Chi phí trả trước dịch vụ,96.574.621.079,54.766.107.560,96574621079.0,54766107560.0
"Cảm cố, thể chấp, ký cược, ký quỹ ngắn hạn","Cảm cố, thể chấp, ký cược, ký quỹ ngắn hạn","Cảm cố, thể chấp, ký cược, ký quỹ ngắn hạn",882.806.510,772.112.130,882806510.0,772112130.0
Thuế và các khoản phải thu Nhà nước(Thuyết minh số 25),Thuế và các khoản phải thu Nhà nước(Thuyết minh số 25),Thuế và các khoản phải thu Nhà nước(Thuyết minh số 25),2.644.605,55.944.865,2644605.0,55944865.0
Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,27.794.417.400,41.677.606.234,27794417400.0,41677606234.0
- Tiền gửi ký quỹ phải sinh củaCông ty chứng khoán,- Tiền gửi ký quỹ phải sinh củaCông ty chứng khoán,- Tiền gửi ký quỹ phải sinh củaCông ty chứng khoán,26.819.446.500,40.692.735.334,26819446500.0,40692735334.0
- Khác,- Khác,- Khác,974.970.900,984.870.900,974970900.0,984870900.0
Tổng cộng,Tổng cộng,Tổng cộng,131.268.970.375,118.889.687.789,131268970375.0,118889687789.0
