row_label_raw,row_label_full,col_0,Số đã trình bày,Số trình bày lại,numeric__Số đã trình bày,numeric__Số trình bày lại
Lợi nhuận sau thuế còn lại sau khi tạm trích lập các quỹ không thuộc cổ đông - VND,Lợi nhuận sau thuế còn lại sau khi tạm trích lập các quỹ không thuộc cổ đông - VND,Lợi nhuận sau thuế còn lại sau khi tạm trích lập các quỹ không thuộc cổ đông - VND,2.835.023.120.364,2.704.221.369.052,2835023120364.0,2704221369052.0
Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND,Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND,Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND,-,-,,
Lợi nhuận sau điều chỉnh - VND,Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND > Lợi nhuận sau điều chỉnh - VND,Lợi nhuận sau điều chỉnh - VND,2.835.023.120.364,2.704.221.369.052,2835023120364.0,2704221369052.0
Số lượng cổ phiếu để tính lãi suy giảm trên cổ phiếu,Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND > Số lượng cổ phiếu để tính lãi suy giảm trên cổ phiếu,Số lượng cổ phiếu để tính lãi suy giảm trên cổ phiếu,1.935.401.350,1.935.401.350,1935401350.0,1935401350.0
Lãi suy giảm trên mỗi cổ phiếu - VND,Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND > Lãi suy giảm trên mỗi cổ phiếu - VND,Lãi suy giảm trên mỗi cổ phiếu - VND,1.465,1.397,1465.0,1397.0
