row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Phải thu về cho vay ngắn hạn,a. Phải thu về cho vay ngắn hạn,a. Phải thu về cho vay ngắn hạn,a. Phải thu về cho vay ngắn hạn,a. Phải thu về cho vay ngắn hạn,,
Công ty Cổ phần Đầu tư Xây dựng DAT (i),a. Phải thu về cho vay ngắn hạn > Công ty Cổ phần Đầu tư Xây dựng DAT (i),Công ty Cổ phần Đầu tư Xây dựng DAT (i),2.200.000.000.000,1.100.000.000.000,2200000000000.0,1100000000000.0
Công ty Cổ phần Bất động sản Fulland (ii),a. Phải thu về cho vay ngắn hạn > Công ty Cổ phần Bất động sản Fulland (ii),Công ty Cổ phần Bất động sản Fulland (ii),1.280.250.000.000,-,1280250000000.0,
Công ty Cổ phần Bất động sản Wonderland (iii),a. Phải thu về cho vay ngắn hạn > Công ty Cổ phần Bất động sản Wonderland (iii),Công ty Cổ phần Bất động sản Wonderland (iii),552.020.000.000,-,552020000000.0,
Công ty Cổ phần Kinh doanh Bất động sản Kinh Bắc,a. Phải thu về cho vay ngắn hạn > Công ty Cổ phần Kinh doanh Bất động sản Kinh Bắc,Công ty Cổ phần Kinh doanh Bất động sản Kinh Bắc,-,578.682.500.000,,578682500000.0
Công ty Cổ phần Sunshine Tây Hồ,a. Phải thu về cho vay ngắn hạn > Công ty Cổ phần Sunshine Tây Hồ,Công ty Cổ phần Sunshine Tây Hồ,-,298.950.000.000,,298950000000.0
Công ty TNHH Dịch vụ Kinh doanh Nam Việt,a. Phải thu về cho vay ngắn hạn > Công ty TNHH Dịch vụ Kinh doanh Nam Việt,Công ty TNHH Dịch vụ Kinh doanh Nam Việt,-,185.600.000.000,,185600000000.0
Công ty TNHH Đầu tư và Xây dựng Tân Hưng,a. Phải thu về cho vay ngắn hạn > Công ty TNHH Đầu tư và Xây dựng Tân Hưng,Công ty TNHH Đầu tư và Xây dựng Tân Hưng,-,132.000.000.000,,132000000000.0
,,,4.032.270.000.000,2.295.232.500.000,4032270000000.0,2295232500000.0
b. Phải thu về cho vay dài hạn,b. Phải thu về cho vay dài hạn,b. Phải thu về cho vay dài hạn,b. Phải thu về cho vay dài hạn,b. Phải thu về cho vay dài hạn,,
Công ty Cổ phần Đầu tư Xây dựng DAT (i),b. Phải thu về cho vay dài hạn > Công ty Cổ phần Đầu tư Xây dựng DAT (i),Công ty Cổ phần Đầu tư Xây dựng DAT (i),1.100.000.000.000,2.200.000.000.000,1100000000000.0,2200000000000.0
Công ty Cổ phần KS Group (iv),b. Phải thu về cho vay dài hạn > Công ty Cổ phần KS Group (iv),Công ty Cổ phần KS Group (iv),239.600.000.000,-,239600000000.0,
,,,1.339.600.000.000,2.200.000.000.000,1339600000000.0,2200000000000.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu về cho vay các bên liên quan chủ yếu(Chỉ tiết tại Thuyết minh số 40),Trong đó: > Phải thu về cho vay các bên liên quan chủ yếu(Chỉ tiết tại Thuyết minh số 40),Phải thu về cho vay các bên liên quan chủ yếu(Chỉ tiết tại Thuyết minh số 40),2.071.870.000.000,298.950.000.000,2071870000000.0,298950000000.0
