row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VND Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > VND Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VND Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VND Giá trị có thể thu hồi
Công ty Cổ phần Cơ điện Fugytech,Công ty Cổ phần Cơ điện Fugytech,Công ty Cổ phần Cơ điện Fugytech,3.250.000.000,-,3.250.000.000,-,3250000000.0,,3250000000.0,
Công ty TNHH ARB EAST,Công ty TNHH ARB EAST,Công ty TNHH ARB EAST,1.000.000.000,-,1.000.000.000,-,1000000000.0,,1000000000.0,
Khách hàng cá nhân mua căn hộ,Khách hàng cá nhân mua căn hộ,Khách hàng cá nhân mua căn hộ,214.641.236,157.273.323,214.641.236,157.273.323,214641236.0,157273323.0,214641236.0,157273323.0
Đối tượng khác,Đối tượng khác,Đối tượng khác,3.181.109.402,-,3.181.109.402,-,3181109402.0,,3181109402.0,
,,,7.645.750.638,157.273.323,7.645.750.638,157.273.323,7645750638.0,157273323.0,7645750638.0,157273323.0
