row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VND Giá trị ghi sổ,Số đầu năm > Giá gốc,Số đầu năm > VND Giá trị ghi sổ,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VND Giá trị ghi sổ,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VND Giá trị ghi sổ
Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),7.749.005.180,7.749.005.180,7.379.214.133,7.379.214.133,7749005180.0,7749005180.0,7379214133.0,7379214133.0
Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),7.749.005.180,7.749.005.180,7.379.214.133,7.379.214.133,7749005180.0,7749005180.0,7379214133.0,7379214133.0
