row_label_raw,row_label_full,col_0,Số cuối năm > Nguyên giá,Số cuối năm > Hao mòn lũy kế,Số cuối năm > Giá trị còn lại,Số cuối năm > Nguyên giá_1,Số cuối năm > Hao mòn lũy kế_1,Số đầu năm > Giá trị còn lại,numeric__Số cuối năm > Nguyên giá,numeric__Số cuối năm > Hao mòn lũy kế,numeric__Số cuối năm > Giá trị còn lại,numeric__Số cuối năm > Nguyên giá_1,numeric__Số cuối năm > Hao mòn lũy kế_1,numeric__Số đầu năm > Giá trị còn lại
"Bất động sản đầu tư liên quan đến Dự án Sunshine Garden tại Vĩnh Tuy, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Garden tại Vĩnh Tuy, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Garden tại Vĩnh Tuy, Hà Nội",564.684.431.677,385.730.835.715,178.953.595.962,522.483.780.383,381.915.174.725,140.568.605.658,564684431677.0,385730835715.0,178953595962.0,522483780383.0,381915174725.0,140568605658.0
"Bất động sản đầu tư liên quan đến Dự án Sunshine Green Iconic tại Phúc Lợi, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Green Iconic tại Phúc Lợi, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Green Iconic tại Phúc Lợi, Hà Nội",337.081.939.145,897.211.336,336.184.727.809,-,-,-,337081939145.0,897211336.0,336184727809.0,,,
"Bất động sản đầu tư liên quan đến Dự án Sunshine City tại Phú Thường, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine City tại Phú Thường, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine City tại Phú Thường, Hà Nội",235.227.454.787,33.126.553.151,202.100.901.636,564.300.592.106,66.611.264.423,497.689.327.683,235227454787.0,33126553151.0,202100901636.0,564300592106.0,66611264423.0,497689327683.0
"Bất động sản đầu tư liên quan đến Dự án Sunshine Palace tại Vĩnh Tuy, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Palace tại Vĩnh Tuy, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Palace tại Vĩnh Tuy, Hà Nội",79.169.595.764,79.169.595.764,-,79.169.595.764,79.169.595.764,-,79169595764.0,79169595764.0,,79169595764.0,79169595764.0,
"Nhà biệt thụ và nội thất tại biệt thụ Vườn Đào tại Tây Hồ, Hà Nội","Nhà biệt thụ và nội thất tại biệt thụ Vườn Đào tại Tây Hồ, Hà Nội","Nhà biệt thụ và nội thất tại biệt thụ Vườn Đào tại Tây Hồ, Hà Nội",66.088.046.682,15.500.167.262,50.587.879.420,66.088.046.682,14.008.601.760,52.079.444.922,66088046682.0,15500167262.0,50587879420.0,66088046682.0,14008601760.0,52079444922.0
"Bất động sản đầu tư liên quan đến Dự án Sunshine Center tại Từ Liêm, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Center tại Từ Liêm, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Center tại Từ Liêm, Hà Nội",55.901.282.302,35.982.194.750,19.919.087.552,55.182.339.648,32.717.057.127,22.465.282.521,55901282302.0,35982194750.0,19919087552.0,55182339648.0,32717057127.0,22465282521.0
,,,1.338.152.750.357,550.406.557.978,787.746.192.379,1.287.224.354.583,574.421.693.799,712.802.660.784,1338152750357.0,550406557978.0,787746192379.0,1287224354583.0,574421693799.0,712802660784.0
