row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2020 Triệu VND,2019 Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2020 Triệu VND,numeric__2019 Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế (mang sang từ trang trước),,5.803.007,4.082.257,,,5803007.0,4082257.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,33,(1.160.511),(815.890),,33.0,-1160511.0,-815890.0
8,8,8,Chi phí/(lợi ích) thuế thu nhập doanh nghiệp hoãn lại,,(162),35,,,-162.0,35.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,33,(1.160.673),(815.855),,33.0,-1160673.0,-815855.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,4.642.334,3.266.402,,,4642334.0,3266402.0
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu) (2019: được trình bày lại),24,4.096,2.884,,24.0,4096.0,2884.0
