row_label_raw,row_label_full,Số cổ phiếu phổ thông đã phát hành năm trước mang sang,2020 > 924.491.395,2019(Trình bày lại)(*) > 751.541.575,2019(Như đã trìnhbảy trước đây) > 751.541.575,numeric__2020 > 924.491.395,numeric__2019(Trình bày lại)(*) > 751.541.575,numeric__2019(Như đã trìnhbảy trước đây) > 751.541.575
Ảnh hưởng của việc phát hành cổ phiếu thường,Ảnh hưởng của việc phát hành cổ phiếu thường,Ảnh hưởng của việc phát hành cổ phiếu thường,184.896.457,357.846.277,70.059.825,184896457.0,357846277.0,70059825.0
Số bình quân gia quyền của cổ phiếu phổ thông trong năm,Số bình quân gia quyền của cổ phiếu phổ thông trong năm,Số bình quân gia quyền của cổ phiếu phổ thông trong năm,1.109.387.852,1.109.387.852,821.601.400,1109387852.0,1109387852.0,821601400.0
