row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,1.829.744,1.637.835,1829744.0,1637835.0
▪ Các khoản phải thu nội bộ,▪ Các khoản phải thu nội bộ,▪ Các khoản phải thu nội bộ,135.677,89.944,135677.0,89944.0
▪ Các khoản phải thu bên ngoài,▪ Các khoản phải thu bên ngoài,▪ Các khoản phải thu bên ngoài,1.694.067,1.547.891,1694067.0,1547891.0
Phải thu từ dịch vụ thư tín dụng nhập hàng trả chậm (*),Phải thu từ dịch vụ thư tín dụng nhập hàng trả chậm (*),Phải thu từ dịch vụ thư tín dụng nhập hàng trả chậm (*),896.709,899.577,896709.0,899577.0
Phải thu hoa hồng bảo hiểm,Phải thu hoa hồng bảo hiểm,Phải thu hoa hồng bảo hiểm,401.421,345.226,401421.0,345226.0
Chi phí xử lý tài sản báo đảm nợ,Chi phí xử lý tài sản báo đảm nợ,Chi phí xử lý tài sản báo đảm nợ,15.814,20.372,15814.0,20372.0
Phải thu từ Ngân sách nhà nước,Phải thu từ Ngân sách nhà nước,Phải thu từ Ngân sách nhà nước,30.565,29.416,30565.0,29416.0
Các khoản phải thu khác từ bên ngoài,Các khoản phải thu khác từ bên ngoài,Các khoản phải thu khác từ bên ngoài,311.048,231.068,311048.0,231068.0
Chi phí mua sắm tài sản cố định và xây dựng cơ bản dở dang,Chi phí mua sắm tài sản cố định và xây dựng cơ bản dở dang,Chi phí mua sắm tài sản cố định và xây dựng cơ bản dở dang,38.510,22.232,38510.0,22232.0
"Các khoản lãi, phí phải thu (i)","Các khoản lãi, phí phải thu (i)","Các khoản lãi, phí phải thu (i)",1.798.326,1.495.992,1798326.0,1495992.0
Tài sản Có khác (ii),Tài sản Có khác (ii),Tài sản Có khác (ii),768.425,632.430,768425.0,632430.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,-,162,,162.0
,,,4.396.495,3.766.419,4396495.0,3766419.0
