row_label_raw,row_label_full,col_0,1/1/2020,Số phát sinh trong năm,Số đã nộp/được khấu trừ trong năm,31/12/2020,numeric__1/1/2020,numeric__Số phát sinh trong năm,numeric__Số đã nộp/được khấu trừ trong năm,numeric__31/12/2020
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,,,,
Thuế thu nhập doanh nghiệp,Phải trả Ngân sách Nhà nước > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,222.811,1.160.511,(1.041.884),341.438,222811.0,1160511.0,-1041884.0,341438.0
Thuế giá trị gia tăng,Phải trả Ngân sách Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,7.632,146.570,(147.422),6.780,7632.0,146570.0,-147422.0,6780.0
Các loại thuế khác,Phải trả Ngân sách Nhà nước > Các loại thuế khác,Các loại thuế khác,25.852,325.144,(326.608),24.388,25852.0,325144.0,-326608.0,24388.0
,,,256.295,1.632.225,(1.515.914),372.606,256295.0,1632225.0,-1515914.0,372606.0
