row_label_raw,row_label_full,col_0,Số dư,Số dư_1,numeric__Số dư,numeric__Số dư_1
,,,31/12/2020Triệu VNDPhải thu/(Phải trả),31/12/2019Triệu VNDPhải thu/(Phải trả),,
Các bên liên quan,Các bên liên quan,Các bên liên quan,Các bên liên quan,Các bên liên quan,,
"Thành viên Hội đồng Quản trị, Ban Kiểm soát,Tổng Giám đốc và các Phó Tổng Giám đốc","Thành viên Hội đồng Quản trị, Ban Kiểm soát,Tổng Giám đốc và các Phó Tổng Giám đốc","Thành viên Hội đồng Quản trị, Ban Kiểm soát,Tổng Giám đốc và các Phó Tổng Giám đốc","Thành viên Hội đồng Quản trị, Ban Kiểm soát,Tổng Giám đốc và các Phó Tổng Giám đốc","Thành viên Hội đồng Quản trị, Ban Kiểm soát,Tổng Giám đốc và các Phó Tổng Giám đốc",,
▪ Số dư tiền gửi có kỳ hạn,"Thành viên Hội đồng Quản trị, Ban Kiểm soát,Tổng Giám đốc và các Phó Tổng Giám đốc > ▪ Số dư tiền gửi có kỳ hạn",▪ Số dư tiền gửi có kỳ hạn,187.317,123.105,187317.0,123105.0
▪ Lãi phải trả tiền gửi có kỳ hạn,"Thành viên Hội đồng Quản trị, Ban Kiểm soát,Tổng Giám đốc và các Phó Tổng Giám đốc > ▪ Lãi phải trả tiền gửi có kỳ hạn",▪ Lãi phải trả tiền gửi có kỳ hạn,1.172,913,1172.0,913.0
▪ Số dư tiền gửi không kỳ hạn,"Thành viên Hội đồng Quản trị, Ban Kiểm soát,Tổng Giám đốc và các Phó Tổng Giám đốc > ▪ Số dư tiền gửi không kỳ hạn",▪ Số dư tiền gửi không kỳ hạn,5.361,13.740,5361.0,13740.0
