row_label_raw,row_label_full,Ông Bùi Minh Khoa,Trường ban,-,-_1,numeric__Trường ban,numeric__-,numeric__-_1
Ông Đặng Công Trực,Ông Đặng Công Trực,Ông Đặng Công Trực,Thành viên,-,-,,,
Bà Bùi Thị Liễu,Bà Bùi Thị Liễu,Bà Bùi Thị Liễu,Thành viên cho đến ngày 16 tháng 4 năm 2022,-,-,,,
Bà Lê Thùy Dương,Bà Bùi Thị Liễu > Bà Lê Thùy Dương,Bà Lê Thùy Dương,Thành viên cho đến ngày 16 tháng 4 năm 2022,18.000,72.000,,18000.0,72000.0
TỔNG CỘNG,Bà Bùi Thị Liễu > TỔNG CỘNG,TỔNG CỘNG,,192.000,336.000,,192000.0,336000.0
