row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Ngàn VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Ngàn VND > Số đầu năm
Vay ngắn hạn (TM số 18.1 và TM số 18.4),Vay ngắn hạn (TM số 18.1 và TM số 18.4),Vay ngắn hạn (TM số 18.1 và TM số 18.4),Vay ngắn hạn (TM số 18.1 và TM số 18.4),Vay ngắn hạn (TM số 18.1 và TM số 18.4),Vay ngắn hạn (TM số 18.1 và TM số 18.4),Vay ngắn hạn (TM số 18.1 và TM số 18.4),,,,
THAGRICO,Vay ngắn hạn (TM số 18.1 và TM số 18.4) > THAGRICO,THAGRICO,Công ty có cùng thành viên HĐQT,Vay,2.530.493.017,41.823.960,,,2530493017.0,41823960.0
HAG,Vay ngắn hạn (TM số 18.1 và TM số 18.4) > HAG,HAG,Cổ đông lớn,Vay,500.000.000,1.351.784.995,,,500000000.0,1351784995.0
TỔNG CỘNG,Vay ngắn hạn (TM số 18.1 và TM số 18.4) > TỔNG CỘNG,TỔNG CỘNG,,,3.030.493.017,1.393.608.955,,,3030493017.0,1393608955.0
Vay dài hạn (TM số 18.4),Vay dài hạn (TM số 18.4),Vay dài hạn (TM số 18.4),Vay dài hạn (TM số 18.4),Vay dài hạn (TM số 18.4),Vay dài hạn (TM số 18.4),Vay dài hạn (TM số 18.4),,,,
HAG,Vay dài hạn (TM số 18.4) > HAG,HAG,Cổ đông lớn,Vay,884.883.897,636.677.271,,,884883897.0,636677271.0
THAGRICO,Vay dài hạn (TM số 18.4) > THAGRICO,THAGRICO,Công ty có cùng thành viên HĐQT,Vay,586.343.970,457.052.500,,,586343970.0,457052500.0
TỔNG CỘNG,Vay dài hạn (TM số 18.4) > TỔNG CỘNG,TỔNG CỘNG,,,1.471.227.867,1.093.729.771,,,1471227867.0,1093729771.0
