row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Ngàn VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Ngàn VND > Số đầu năm
Phải thu về cho vay dài hạn (*),Phải thu về cho vay dài hạn (*),Phải thu về cho vay dài hạn (*),Phải thu về cho vay dài hạn (*),Phải thu về cho vay dài hạn (*),Phải thu về cho vay dài hạn (*),Phải thu về cho vay dài hạn (*),,,,
HA Attapeu,Phải thu về cho vay dài hạn (*) > HA Attapeu,HA Attapeu,Công ty con,Cho vay,2.252.362.346,3.242.455.965,,,2252362346.0,3242455965.0
HA Rattanakiri,Phải thu về cho vay dài hạn (*) > HA Rattanakiri,HA Rattanakiri,Công ty con,Cho vay,514.199.954,535.351.401,,,514199954.0,535351401.0
HA Oyadav,Phải thu về cho vay dài hạn (*) > HA Oyadav,HA Oyadav,Công ty con,Cho vay,398.857.605,762.449.593,,,398857605.0,762449593.0
HAQM Lào,Phải thu về cho vay dài hạn (*) > HAQM Lào,HAQM Lào,Công ty con,Cho vay,234.617.379,384.815.315,,,234617379.0,384815315.0
TỔNG CỘNG,Phải thu về cho vay dài hạn (*) > TỔNG CỘNG,TỔNG CỘNG,,,3.400.037.284,4.925.072.274,,,3400037284.0,4925072274.0
