row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
"Công ty TNHH MTV Vận Tài Đường Bộ Chu Lai - Trường Hải (""Đường bộ Chu Lai"")","Công ty TNHH MTV Vận Tài Đường Bộ Chu Lai - Trường Hải (""Đường bộ Chu Lai"")","Công ty TNHH MTV Vận Tài Đường Bộ Chu Lai - Trường Hải (""Đường bộ Chu Lai"")",Công ty con của Công ty có cùng thành viên HĐQT,
Công ty TNHH Phân phối Ô tô Tải - Bus Trường Hải,Công ty TNHH Phân phối Ô tô Tải - Bus Trường Hải,Công ty TNHH Phân phối Ô tô Tải - Bus Trường Hải,Công ty con của Công ty có cùng thành viên HĐQT,
"Công Ty TNHH Phân Phối THACO Auto (""THACO Auto"")","Công Ty TNHH Phân Phối THACO Auto (""THACO Auto"")","Công Ty TNHH Phân Phối THACO Auto (""THACO Auto"")",Công ty con của Công ty có cùng thành viên HĐQT,
"Công Ty Cổ Phần Đầu Tư Địa ốc Đại Quang Minh (""Đại Quang Minh"")","Công Ty Cổ Phần Đầu Tư Địa ốc Đại Quang Minh (""Đại Quang Minh"")","Công Ty Cổ Phần Đầu Tư Địa ốc Đại Quang Minh (""Đại Quang Minh"")",Công ty con của Công ty có cùng thành viên HĐQT,
"Công ty TNHH MTV Tổ hợp Cơ khí Thaco Chu Lai (""Cơ khí Chu Lai"")","Công ty TNHH MTV Tổ hợp Cơ khí Thaco Chu Lai (""Cơ khí Chu Lai"")","Công ty TNHH MTV Tổ hợp Cơ khí Thaco Chu Lai (""Cơ khí Chu Lai"")",Công ty con của Công ty có cùng thành viên HĐQT,
"Công Ty TNHH Xây Dựng Công Nông Nghiệp Thadico (""Thadicons A&I"")","Công Ty TNHH Xây Dựng Công Nông Nghiệp Thadico (""Thadicons A&I"")","Công Ty TNHH Xây Dựng Công Nông Nghiệp Thadico (""Thadicons A&I"")",Công ty con của Công ty có cùng thành viên HĐQT,
"Công ty TNHH MTV Căng Chu Lai Trường Hải (""Căng Chu Lai Trường Hải"")","Công ty TNHH MTV Căng Chu Lai Trường Hải (""Căng Chu Lai Trường Hải"")","Công ty TNHH MTV Căng Chu Lai Trường Hải (""Căng Chu Lai Trường Hải"")",Công ty con của Công ty có cùng thành viên HĐQT,
Bidiphar,Bidiphar,Bidiphar,Công ty liên kết,
Ông Trần Bá Dương,Ông Trần Bá Dương,Ông Trần Bá Dương,Chủ tịch HĐQT,
Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Phó Chủ tịch HĐQT,
Ông Trần Bảo Sơn,Ông Trần Bảo Sơn,Ông Trần Bảo Sơn,Thành viên HĐQT,
Ông Nguyễn Hoàng Phi,Ông Nguyễn Hoàng Phi,Ông Nguyễn Hoàng Phi,Thành viên HĐQT,
Ông Nguyễn Phúc Thịnh,Ông Nguyễn Phúc Thịnh,Ông Nguyễn Phúc Thịnh,Thành viên HĐQT,
