row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Nhận ứng trước từ bên liên quan (TM số 27),Nhận ứng trước từ bên liên quan (TM số 27),Nhận ứng trước từ bên liên quan (TM số 27),1.749.775,-,1749775.0,
Nhận ứng trước từ bên khác,Nhận ứng trước từ bên khác,Nhận ứng trước từ bên khác,92.392,1.491.669,92392.0,1491669.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.842.167,1.491.669,1842167.0,1491669.0
