row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,125.885.478,3.511.557,125885478.0,3511557.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,125.876.974,-,125876974.0,
Khác,Khác,Khác,8.504,3.511.557,8504.0,3511557.0
Chi phí khác,Chi phí khác,Chi phí khác,(62.844.723),(3.628.622),-62844723.0,-3628622.0
Xóa số công nợ phải thu dài hạn,Xóa số công nợ phải thu dài hạn,Xóa số công nợ phải thu dài hạn,(58.490.526),-,-58490526.0,
Khác,Khác,Khác,(4.354.197),(3.628.622),-4354197.0,-3628622.0
LỢI NHUẬN (Lỗ) KHÁC,LỢI NHUẬN (Lỗ) KHÁC,LỢI NHUẬN (Lỗ) KHÁC,63.040.755,(117.065),63040755.0,-117065.0
