row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận (lỗ) kế toán trước thuế Điều chỉnh cho các khoản:,,222.921.925,(255.814.631),,,222921925.0,-255814631.0
02,02,02,Khấu hao và hao mòn,"10, 11",1.499.968,6.155.717,,,1499968.0,6155717.0
03,03,03,Các khoản dự phòng,,28.837.929,220.533.280,,,28837929.0,220533280.0
04,04,04,(Lãi) lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,(57.041.125),32.286.654,,,-57041125.0,32286654.0
05,05,05,Lãi từ hoạt động đầu tư,,(419.671.584),(378.059.483),,,-419671584.0,-378059483.0
06,06,06,Chi phí lãi vay,22,275.575.838,286.754.840,,22.0,275575838.0,286754840.0
08,08,08,Lợi nhuận (lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu động,,52.122.951,(88.143.623),,,52122951.0,-88143623.0
09,09,09,(Tăng) giảm các khoản phải thu,,(529.670.677),338.482.908,,,-529670677.0,338482908.0
10,10,10,Giảm hàng tồn kho,,5.645.694,60.624.052,,,5645694.0,60624052.0
11,11,11,Giảm các khoản phải trả,,(235.225.770),(2.026.049.368),,,-235225770.0,-2026049368.0
12,12,12,Giảm chi phí trả trước,,1.256.851,4.114.317,,,1256851.0,4114317.0
14,14,14,Tiền lãi vay đã trả,,(247.070.875),(428.376.665),,,-247070875.0,-428376665.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(410.400),-,,,-410400.0,
20,20,20,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,,(953.352.226),(2.139.348.379),,,-953352226.0,-2139348379.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,Tiền chi để mua sắm tài sản cố định,,(474.583),(75.944.953),,,-474583.0,-75944953.0
23,23,23,Tiền chi cho vay,,(436.270.264),(23.758.977),,,-436270264.0,-23758977.0
24,24,24,Tiền thu hồi cho vay,,-,625.735.030,,,,625735030.0
25,25,25,Tiền chi đầu tư góp vốn vào các đơn vị khác,,-,(48.442.490),,,,-48442490.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào các công ty con,,-,2.651.644.988,,,,2651644988.0
27,27,27,Tiền thu lãi tiền gửi và cho vay,,360.748,50.105.202,,,360748.0,50105202.0
30,30,30,Lưu chuyển tiền thuần (sử dụng vào) từ hoạt động đầu tư,,(436.384.099),3.179.338.800,,,-436384099.0,3179338800.0
