row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025%/năm,Ngày 31 tháng 12năm 2024%/năm,numeric__Ngày 31 tháng 12năm 2025%/năm,numeric__Ngày 31 tháng 12năm 2024%/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"5,70 - 9,80","2,80 - 5,80",,
Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,"3,70 - 4,00","4,40 - 4,60",,
Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,"4,21 - 7,05","4,15 - 4,79",,
"Tiền vay các TCTD, tổ chức tài chính khác bằng ngoại tệ","Tiền vay các TCTD, tổ chức tài chính khác bằng ngoại tệ","Tiền vay các TCTD, tổ chức tài chính khác bằng ngoại tệ","3,85 - 7,40","4,47 - 5,30",,
