row_label_raw,row_label_full,col_0,Số dưđầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dưcuối năm,numeric__Số dưđầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dưcuối năm
Phải thu NSNN,Phải thu NSNN,Phải thu NSNN,(3.015),2.293,-,(722),-3015.0,2293.0,,-722.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,(3.015),2.293,-,(722),-3015.0,2293.0,,-722.0
Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,805.440,1.895.550,(1.591.477),1.109.513,805440.0,1895550.0,-1591477.0,1109513.0
Thuế GTGT,Thuế GTGT,Thuế GTGT,11.854,95.074,(97.955),8.973,11854.0,95074.0,-97955.0,8973.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,765.211,1.427.561,(1.112.856),1.079.916,765211.0,1427561.0,-1112856.0,1079916.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,28.375,365.623,(373.374),20.624,28375.0,365623.0,-373374.0,20624.0
Các khoản phãinộp khác,Các khoản phãinộp khác,Các khoản phãinộp khác,-,7.292,(7.292),-,,7292.0,-7292.0,
,,,802.425,1.897.843,(1.591.477),1.108.791,802425.0,1897843.0,-1591477.0,1108791.0
