row_label_raw,row_label_full,col_0,Năm 2025,Năm 2024(Trình bày lại),numeric__Năm 2025,numeric__Năm 2024(Trình bày lại)
Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),5.628.520,5.519.377,5628520.0,5519377.0
Số lượng bình quân gia quyền của cổ phiếu phổthông trong năm (cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổthông trong năm (cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổthông trong năm (cổ phiếu),3.120.000.000,3.120.000.000,3120000000.0,3120000000.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),1.804,1.769,1804.0,1769.0
