row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025cổ phiếu,Ngày 31 tháng 12năm 2024cổ phiếu,numeric__Ngày 31 tháng 12năm 2025cổ phiếu,numeric__Ngày 31 tháng 12năm 2024cổ phiếu
Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,3.120.000.000,2.600.000.000,3120000000.0,2600000000.0
Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,3.120.000.000,2.600.000.000,3120000000.0,2600000000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,3.120.000.000,2.600.000.000,3120000000.0,2600000000.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,3.120.000.000,2.600.000.000,3120000000.0,2600000000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,3.120.000.000,2.600.000.000,3120000000.0,2600000000.0
Mệnh giá cổ phiếu đang lưu hành,Mệnh giá cổ phiếu đang lưu hành,Mệnh giá cổ phiếu đang lưu hành,10.000,10.000,10000.0,10000.0
