row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng triệu đồng
Số dự đầu năm,Số dự đầu năm,Số dự đầu năm,6.540,28.385,34.925,6540.0,28385.0,34925.0
Trích lập/(Hoàn nhập) trong năm,Trích lập/(Hoàn nhập) trong năm,Trích lập/(Hoàn nhập) trong năm,8.170,(28.385),(20.215),8170.0,-28385.0,-20215.0
Số dự cuối năm,Số dự cuối năm,Số dự cuối năm,14.710,-,14.710,14710.0,,14710.0
