row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.301.625,1.724.445,3.026.070,1301625.0,1724445.0,3026070.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,213.672,1.718.326,1.931.998,213672.0,1718326.0,1931998.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,(2.106.834),(2.106.834),,-2106834.0,-2106834.0
Dự phòng giảm khác,Dự phòng giảm khác,Dự phòng giảm khác,-,(804),(804),,-804.0,-804.0
Dự phòng tăng khác,Dự phòng tăng khác,Dự phòng tăng khác,-,165,165,,165.0,165.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.515.297,1.335.298,2.850.595,1515297.0,1335298.0,2850595.0
