row_label_raw,row_label_full,col_0,Năm 2025 triệu đồng,Năm 2024 triệu đồng,numeric__Năm 2025 triệu đồng,numeric__Năm 2024 triệu đồng
"I. Tổng số cán bộ, công nhân viên bình quân (người)","I. Tổng số cán bộ, công nhân viên bình quân (người)","I. Tổng số cán bộ, công nhân viên bình quân (người)",7.049,6.693,7049.0,6693.0
II. Thu nhập của cán bộ công nhân viên,II. Thu nhập của cán bộ công nhân viên,II. Thu nhập của cán bộ công nhân viên,II. Thu nhập của cán bộ công nhân viên,II. Thu nhập của cán bộ công nhân viên,,
1. Tổng quỹ lương,II. Thu nhập của cán bộ công nhân viên > 1. Tổng quỹ lương,1. Tổng quỹ lương,2.785.042,2.667.187,2785042.0,2667187.0
2. Tổng thu nhập,II. Thu nhập của cán bộ công nhân viên > 2. Tổng thu nhập,2. Tổng thu nhập,2.786.184,2.668.472,2786184.0,2668472.0
3. Tiền lương bình quân/tháng,II. Thu nhập của cán bộ công nhân viên > 3. Tiền lương bình quân/tháng,3. Tiền lương bình quân/tháng,"32,92","33,21",32.92,33.21
4. Thu nhập bình quân/tháng,II. Thu nhập của cán bộ công nhân viên > 4. Thu nhập bình quân/tháng,4. Thu nhập bình quân/tháng,"32,94","33,22",32.94,33.22
