row_label_raw,row_label_full,col_0,2024,2023(Trình bày lại),numeric__2024,numeric__2023(Trình bày lại)
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),10.142.841.846.967,11.556.804.668.103,10142841846967.0,11556804668103.0
"Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)",(182.985.607.756),(368.635.350.513),-182985607756.0,-368635350513.0
,,,9.959.856.239.211,11.188.169.317.590,9959856239211.0,11188169317590.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),2.342.672.919,2.342.672.919,2342672919.0,2342672919.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.251,4.776,4251.0,4776.0
