row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Chi phí mua khi từ các chủ mổ,Chi phí mua khi từ các chủ mổ,Chi phí mua khi từ các chủ mổ,31.241.631.174.683,36.607.940.556.101,31241631174683.0,36607940556101.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,2.635.847.031.782,2.790.176.584.860,2635847031782.0,2790176584860.0
Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,1.904.723.836.586,155.012.166.063,1904723836586.0,155012166063.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,1.330.842.533.587,1.331.318.601.974,1330842533587.0,1331318601974.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.150.968.175.005,1.301.535.628.261,1150968175005.0,1301535628261.0
"Chi phí quảng cáo, tiếp thị","Chi phí quảng cáo, tiếp thị","Chi phí quảng cáo, tiếp thị",263.099.705.292,434.911.412.520,263099705292.0,434911412520.0
Chi phí dự phòng thu đơn công trình khi,Chi phí dự phòng thu đơn công trình khi,Chi phí dự phòng thu đơn công trình khi,159.816.977.103,197.856.945.652,159816977103.0,197856945652.0
Chi phí nhân hiệu,Chi phí nhân hiệu,Chi phí nhân hiệu,125.220.481.471,325.774.242.939,125220481471.0,325774242939.0
Khác,Khác,Khác,928.010.896.493,746.670.193.712,928010896493.0,746670193712.0
,,,39.740.160.812.002,43.891.196.332.082,39740160812002.0,43891196332082.0
