row_label_raw,row_label_full,col_0,Số cổ phiếuCổ phiếu,Cổ phiếu phổ thôngVND,numeric__Số cổ phiếuCổ phiếu,numeric__Cổ phiếu phổ thôngVND
Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,1.913.950.000,19.139.500.000.000,1913950000.0,19139500000000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,382.789.847,3.827.898.470.000,382789847.0,3827898470000.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,2.296.739.847,22.967.398.470.000,2296739847.0,22967398470000.0
Cổ phiếu mới phát hành (Thuyết minh 22),Cổ phiếu mới phát hành (Thuyết minh 22),Cổ phiếu mới phát hành (Thuyết minh 22),45.933.072,459.330.720.000,45933072.0,459330720000.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,2.342.672.919,23.426.729.190.000,2342672919.0,23426729190000.0
