row_label_raw,row_label_full,Tập đoàn Đầu khí Việt Nam > Công ty Cổ phần Bọc ống Dầu khí Việt Nam > Công ty Cổ phần CNG Việt Nam > Công ty Cổ phần LNG Việt Nam > Công ty Cổ phần Kinh doanh LPG Việt Nam > Công ty Cổ phần Phân phối Khi tháp áp Dầu khí Việt Nam > Công ty Cổ phần Sản xuất Ông thép Dầu khí Việt Nam
Công ty TNHH Kho Càng LNG Sơn Mỹ,Công ty TNHH Kho Càng LNG Sơn Mỹ,Công ty TNHH Kho Càng LNG Sơn Mỹ
Công ty Cổ phần Kinh doanh Khi Miền Nam,Công ty Cổ phần Kinh doanh Khi Miền Nam,Công ty Cổ phần Kinh doanh Khi Miền Nam
Công ty TNHH Khi nhiên liệu Giao thông Vận tải PVGazprom,Công ty TNHH Khi nhiên liệu Giao thông Vận tải PVGazprom,Công ty TNHH Khi nhiên liệu Giao thông Vận tải PVGazprom
Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam
Công ty Cổ phần Lọc hóa dấu Bình Sơn,Công ty Cổ phần Lọc hóa dấu Bình Sơn,Công ty Cổ phần Lọc hóa dấu Bình Sơn
Công ty Cổ phần Phát triển Đố thị Dầu khí,Công ty Cổ phần Phát triển Đố thị Dầu khí,Công ty Cổ phần Phát triển Đố thị Dầu khí
Liên doanh Việt - Nga Vietsovpetro,Liên doanh Việt - Nga Vietsovpetro,Liên doanh Việt - Nga Vietsovpetro
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam
Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí
Tổng Công ty Bảo hiểm PVI,Tổng Công ty Bảo hiểm PVI,Tổng Công ty Bảo hiểm PVI
Tổng Công ty Dầu Việt Nam - CTCP,Tổng Công ty Dầu Việt Nam - CTCP,Tổng Công ty Dầu Việt Nam - CTCP
Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP
Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí
Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam
Chi nhánh Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Chi nhánh Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Chi nhánh Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP
- Công ty Điện lực Dầu khí Nhơn Trạch,- Công ty Điện lực Dầu khí Nhơn Trạch,- Công ty Điện lực Dầu khí Nhơn Trạch
Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2
Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực
Dầu khí Việt Nam,Dầu khí Việt Nam,Dầu khí Việt Nam
Tổng Công ty Thăm dò Khai thác Dầu khí,Tổng Công ty Thăm dò Khai thác Dầu khí,Tổng Công ty Thăm dò Khai thác Dầu khí
Trường Cao đẳng Dầu khí,Trường Cao đẳng Dầu khí,Trường Cao đẳng Dầu khí
Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam
Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP
Tổng Công ty Hóa chất và Dịch vụ Dầu khí - CTCP,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - CTCP,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - CTCP
Tổng Công ty Bảo dưỡng - Sửa chữa Công trình Dầu khí,Tổng Công ty Bảo dưỡng - Sửa chữa Công trình Dầu khí,Tổng Công ty Bảo dưỡng - Sửa chữa Công trình Dầu khí
- CTCP,- CTCP,- CTCP
Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí
Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau
Công ty Điều hành Đường ống Tây Nam,Công ty Điều hành Đường ống Tây Nam,Công ty Điều hành Đường ống Tây Nam
