row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2024VND,30.9.2023VND,,
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,221.959.245.153,141.907.580.859,221959245153.0,141907580859.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,70.712.773.077,59.929.903.424,70712773077.0,59929903424.0
Khấu hao và phân bổ,Khấu hao và phân bổ,Khấu hao và phân bổ,37.456.949.286,58.899.234.668,37456949286.0,58899234668.0
Chi phí thuê văn phòng và thiết bị,Chi phí thuê văn phòng và thiết bị,Chi phí thuê văn phòng và thiết bị,33.188.707.525,35.716.348.704,33188707525.0,35716348704.0
Khác,Khác,Khác,132.290.415.311,110.514.843.619,132290415311.0,110514843619.0
,,,495.608.090.352,406.967.911.274,495608090352.0,406967911274.0
