row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2024VND,30.9.2023VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,303.516.349.039,295.431.936.752,303516349039.0,295431936752.0
Tăng,Tăng,Tăng,66.571.996.663,122.835.385.208,66571996663.0,122835385208.0
Chuyển từ xây dựng cơ bản dở dang(Thuyết minh 11),Chuyển từ xây dựng cơ bản dở dang(Thuyết minh 11),Chuyển từ xây dựng cơ bản dở dang(Thuyết minh 11),24.308.508.113,59.129.254.111,24308508113.0,59129254111.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(131.322.083.270),(130.361.180.295),-131322083270.0,-130361180295.0
Thanh lý,Thanh lý,Thanh lý,(1.929.724.785),(6.575.048.737),-1929724785.0,-6575048737.0
Chuyển sang phải thu ngắn hạn khác,Chuyển sang phải thu ngắn hạn khác,Chuyển sang phải thu ngắn hạn khác,-,(36.943.998.000),,-36943998000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,261.145.045.760,303.516.349.039,261145045760.0,303516349039.0
