row_label_raw,row_label_full,col_0,30.9.2024VND,30.9.2023VND,numeric__30.9.2024VND,numeric__30.9.2023VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,
Duferco Sa,Bên thứ ba > Duferco Sa,Duferco Sa,208.338.347.744,353.564.251.820,208338347744.0,353564251820.0
Khác,Bên thứ ba > Khác,Khác,2.064.062.178.533,1.499.136.258.616,2064062178533.0,1499136258616.0
Bên liên quan (Thuyết minh 37(b)),Bên thứ ba > Bên liên quan (Thuyết minh 37(b)),Bên liên quan (Thuyết minh 37(b)),-,66.017.700,,66017700.0
,,,2.272.400.526.277,1.852.766.528.136,2272400526277.0,1852766528136.0
