row_label_raw,row_label_full,NDTC phát sinh lỗ,Tình trạng kiểm tra của các cơ quan thuế,Số lỗ phát sinh VND,Số lỗ tính thuế đã được sử dụng VND,Số lỗ còn được chuyển sang các kỳ tính thuế sau VND,numeric__Tình trạng kiểm tra của các cơ quan thuế,numeric__Số lỗ phát sinh VND,numeric__Số lỗ tính thuế đã được sử dụng VND,numeric__Số lỗ còn được chuyển sang các kỳ tính thuế sau VND
2019-2020,2019-2020,2019-2020,Đã quyết toán,2.955.947.345,-,2.955.947.345,,2955947345.0,,2955947345.0
2021-2022,2021-2022,2021-2022,Chưa quyết toán,12.376.961.481,-,12.376.961.481,,12376961481.0,,12376961481.0
2022-2023,2022-2023,2022-2023,Chưa quyết toán,929.259.872.533,(481.054.916.822),448.204.955.711,,929259872533.0,-481054916822.0,448204955711.0
2023-2024,2023-2024,2023-2024,Chưa quyết toán,96.661.234.269,-,96.661.234.269,,96661234269.0,,96661234269.0
