row_label_raw,row_label_full,col_0,col_1,Tại ngày 30.9.2024 > Giá gốc VND,Tại ngày 30.9.2024 > Giá trị ghi số VND,Tại ngày 30.9.2023 > Giá gốc VND,Tại ngày 30.9.2023 > Giá trị ghi số VND,numeric__col_1,numeric__Tại ngày 30.9.2024 > Giá gốc VND,numeric__Tại ngày 30.9.2024 > Giá trị ghi số VND,numeric__Tại ngày 30.9.2023 > Giá gốc VND,numeric__Tại ngày 30.9.2023 > Giá trị ghi số VND
i.,i.,i.,Ngắn hạn,,,,,,,,,
i.,i. > i.,i.,Tiền gửi có kỳ hạn (*),30.636.010.069,30.636.010.069,26.175.510.851,26.175.510.851,,30636010069.0,30636010069.0,26175510851.0,26175510851.0
ii.,ii.,ii.,Dài hạn,,,,,,,,,
ii.,ii. > ii.,ii.,Trái phiếu do Công ty Cổ phần Chứng khoán Agribank phát hành (**),1.000.000.000,1.000.000.000,1.000.000.000,1.000.000.000,,1000000000.0,1000000000.0,1000000000.0,1000000000.0
(*),(*),(*),"Tại ngày 30 tháng 9 năm 2024, tiền gửi có kỳ hạn thể hiện giá trị của khoản tiền gửi bằng Đồng Việt Nam có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng thương mại và hưởng lãi suất từ 2,8%/năm đến 4,5%/năm (tại ngày 30 tháng 9 năm 2023: từ 5,2%/năm đến 7,5%/năm).","Tại ngày 30 tháng 9 năm 2024, tiền gửi có kỳ hạn thể hiện giá trị của khoản tiền gửi bằng Đồng Việt Nam có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng thương mại và hưởng lãi suất từ 2,8%/năm đến 4,5%/năm (tại ngày 30 tháng 9 năm 2023: từ 5,2%/năm đến 7,5%/năm).","Tại ngày 30 tháng 9 năm 2024, tiền gửi có kỳ hạn thể hiện giá trị của khoản tiền gửi bằng Đồng Việt Nam có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng thương mại và hưởng lãi suất từ 2,8%/năm đến 4,5%/năm (tại ngày 30 tháng 9 năm 2023: từ 5,2%/năm đến 7,5%/năm).","Tại ngày 30 tháng 9 năm 2024, tiền gửi có kỳ hạn thể hiện giá trị của khoản tiền gửi bằng Đồng Việt Nam có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng thương mại và hưởng lãi suất từ 2,8%/năm đến 4,5%/năm (tại ngày 30 tháng 9 năm 2023: từ 5,2%/năm đến 7,5%/năm).","Tại ngày 30 tháng 9 năm 2024, tiền gửi có kỳ hạn thể hiện giá trị của khoản tiền gửi bằng Đồng Việt Nam có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng thương mại và hưởng lãi suất từ 2,8%/năm đến 4,5%/năm (tại ngày 30 tháng 9 năm 2023: từ 5,2%/năm đến 7,5%/năm).",,,,,
(*),(*),(*),"Tại ngày 30 tháng 9 năm 2024, các hợp đồng tiền gửi có kỳ hạn với giá trị là 21,3 tỷ Đồng đã được dùng để làm tài sản thế chấp cho các khoản vay ngân hạn tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (tại ngày 30 tháng 9 năm 2023: 20,6 tỷ Đồng) (Thuyết minh 18).","Tại ngày 30 tháng 9 năm 2024, các hợp đồng tiền gửi có kỳ hạn với giá trị là 21,3 tỷ Đồng đã được dùng để làm tài sản thế chấp cho các khoản vay ngân hạn tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (tại ngày 30 tháng 9 năm 2023: 20,6 tỷ Đồng) (Thuyết minh 18).","Tại ngày 30 tháng 9 năm 2024, các hợp đồng tiền gửi có kỳ hạn với giá trị là 21,3 tỷ Đồng đã được dùng để làm tài sản thế chấp cho các khoản vay ngân hạn tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (tại ngày 30 tháng 9 năm 2023: 20,6 tỷ Đồng) (Thuyết minh 18).","Tại ngày 30 tháng 9 năm 2024, các hợp đồng tiền gửi có kỳ hạn với giá trị là 21,3 tỷ Đồng đã được dùng để làm tài sản thế chấp cho các khoản vay ngân hạn tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (tại ngày 30 tháng 9 năm 2023: 20,6 tỷ Đồng) (Thuyết minh 18).","Tại ngày 30 tháng 9 năm 2024, các hợp đồng tiền gửi có kỳ hạn với giá trị là 21,3 tỷ Đồng đã được dùng để làm tài sản thế chấp cho các khoản vay ngân hạn tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (tại ngày 30 tháng 9 năm 2023: 20,6 tỷ Đồng) (Thuyết minh 18).",,,,,
(*),(*),(*),"Tại ngày 30 tháng 9 năm 2024, các hợp đồng tiền gửi có kỳ hạn với giá trị lần lượt là 3 tỷ Đồng, 631 triệu Đồng, và 5,725 tỷ Đồng được dùng để đảm bảo cho các hợp đồng cấp bảo lãnh của Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Khu Công nghiệp Bình Dương, Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Nghệ An và Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam - Chi nhánh Vũng Tàu (tại ngày 30 tháng 9 năm 2023: 3 tỷ Đồng, 595 triệu Đồng và 2,02 tỷ Đồng).","Tại ngày 30 tháng 9 năm 2024, các hợp đồng tiền gửi có kỳ hạn với giá trị lần lượt là 3 tỷ Đồng, 631 triệu Đồng, và 5,725 tỷ Đồng được dùng để đảm bảo cho các hợp đồng cấp bảo lãnh của Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Khu Công nghiệp Bình Dương, Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Nghệ An và Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam - Chi nhánh Vũng Tàu (tại ngày 30 tháng 9 năm 2023: 3 tỷ Đồng, 595 triệu Đồng và 2,02 tỷ Đồng).","Tại ngày 30 tháng 9 năm 2024, các hợp đồng tiền gửi có kỳ hạn với giá trị lần lượt là 3 tỷ Đồng, 631 triệu Đồng, và 5,725 tỷ Đồng được dùng để đảm bảo cho các hợp đồng cấp bảo lãnh của Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Khu Công nghiệp Bình Dương, Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Nghệ An và Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam - Chi nhánh Vũng Tàu (tại ngày 30 tháng 9 năm 2023: 3 tỷ Đồng, 595 triệu Đồng và 2,02 tỷ Đồng).","Tại ngày 30 tháng 9 năm 2024, các hợp đồng tiền gửi có kỳ hạn với giá trị lần lượt là 3 tỷ Đồng, 631 triệu Đồng, và 5,725 tỷ Đồng được dùng để đảm bảo cho các hợp đồng cấp bảo lãnh của Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Khu Công nghiệp Bình Dương, Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Nghệ An và Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam - Chi nhánh Vũng Tàu (tại ngày 30 tháng 9 năm 2023: 3 tỷ Đồng, 595 triệu Đồng và 2,02 tỷ Đồng).","Tại ngày 30 tháng 9 năm 2024, các hợp đồng tiền gửi có kỳ hạn với giá trị lần lượt là 3 tỷ Đồng, 631 triệu Đồng, và 5,725 tỷ Đồng được dùng để đảm bảo cho các hợp đồng cấp bảo lãnh của Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Khu Công nghiệp Bình Dương, Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Nghệ An và Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam - Chi nhánh Vũng Tàu (tại ngày 30 tháng 9 năm 2023: 3 tỷ Đồng, 595 triệu Đồng và 2,02 tỷ Đồng).",,,,,
(**),(**),(**),"Trái phiếu có kỳ hạn gốc là 7 năm kể từ ngày phát hành là ngày 24 tháng 9 năm 2019, phát hành bằng Đồng Việt Nam và hưởng lãi suất được tính theo bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng Đồng Việt Nam kỳ hạn 12 tháng của bốn (4) ngân hàng (Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam, Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Ngân Hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam) cộng biên độ hàng năm là 1,2%.","Trái phiếu có kỳ hạn gốc là 7 năm kể từ ngày phát hành là ngày 24 tháng 9 năm 2019, phát hành bằng Đồng Việt Nam và hưởng lãi suất được tính theo bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng Đồng Việt Nam kỳ hạn 12 tháng của bốn (4) ngân hàng (Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam, Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Ngân Hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam) cộng biên độ hàng năm là 1,2%.","Trái phiếu có kỳ hạn gốc là 7 năm kể từ ngày phát hành là ngày 24 tháng 9 năm 2019, phát hành bằng Đồng Việt Nam và hưởng lãi suất được tính theo bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng Đồng Việt Nam kỳ hạn 12 tháng của bốn (4) ngân hàng (Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam, Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Ngân Hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam) cộng biên độ hàng năm là 1,2%.","Trái phiếu có kỳ hạn gốc là 7 năm kể từ ngày phát hành là ngày 24 tháng 9 năm 2019, phát hành bằng Đồng Việt Nam và hưởng lãi suất được tính theo bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng Đồng Việt Nam kỳ hạn 12 tháng của bốn (4) ngân hàng (Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam, Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Ngân Hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam) cộng biên độ hàng năm là 1,2%.","Trái phiếu có kỳ hạn gốc là 7 năm kể từ ngày phát hành là ngày 24 tháng 9 năm 2019, phát hành bằng Đồng Việt Nam và hưởng lãi suất được tính theo bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng Đồng Việt Nam kỳ hạn 12 tháng của bốn (4) ngân hàng (Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam, Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Ngân Hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam) cộng biên độ hàng năm là 1,2%.",,,,,
