row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2024VND,30.9.2023VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,148.469.573.661,206.699.825.822,148469573661.0,206699825822.0
Trích lập quỹ (Thuyết minh 22),Trích lập quỹ (Thuyết minh 22),Trích lập quỹ (Thuyết minh 22),18.103.097.086,10.053.653.206,18103097086.0,10053653206.0
Sử dụng quỹ,Sử dụng quỹ,Sử dụng quỹ,(131.184.601.942),(68.283.905.367),-131184601942.0,-68283905367.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,35.388.068.805,148.469.573.661,35388068805.0,148469573661.0
