row_label_raw,row_label_full,col_0,Tại ngày 30.9.2024 > Giá trị VND,Tại ngày 30.9.2024 > Dự phòng VND,Tại ngày 30.9.2023 > Giá trị VND,Tại ngày 30.9.2023 > Dự phòng VND,numeric__Tại ngày 30.9.2024 > Giá trị VND,numeric__Tại ngày 30.9.2024 > Dự phòng VND,numeric__Tại ngày 30.9.2023 > Giá trị VND,numeric__Tại ngày 30.9.2023 > Dự phòng VND
Đặt cọc thuê mặt bằng,Đặt cọc thuê mặt bằng,Đặt cọc thuê mặt bằng,91.484.245.800,-,127.931.524.246,-,91484245800.0,,127931524246.0,
Tạm ứng mua đất (*),Tạm ứng mua đất (*),Tạm ứng mua đất (*),58.438.165.400,-,-,-,58438165400.0,,,
Phải thu chi phí giải phóng mặt bằng (**),Phải thu chi phí giải phóng mặt bằng (**),Phải thu chi phí giải phóng mặt bằng (**),36.943.998.000,-,-,-,36943998000.0,,,
Khác,Khác,Khác,27.970.775.000,-,15.152.000.000,-,27970775000.0,,15152000000.0,
,,,214.837.184.200,-,143.083.524.246,-,214837184200.0,,143083524246.0,
"Trong đó, Bên thứ ba","Trong đó, Bên thứ ba","Trong đó, Bên thứ ba",165.819.759.200,-,138.658.324.246,-,165819759200.0,,138658324246.0,
Bên liên quan (Thuyết minh 37(b)),Bên liên quan (Thuyết minh 37(b)),Bên liên quan (Thuyết minh 37(b)),49.017.425.000,-,4.425.200.000,-,49017425000.0,,4425200000.0,
,,,214.837.184.200,-,143.083.524.246,-,214837184200.0,,143083524246.0,
