row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2024VND,30.9.2023VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,133.022.415.113,195.489.503.107,133022415113.0,195489503107.0
Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,114.276.526.902,116.527.176.927,114276526902.0,116527176927.0
Chiết khấu thanh toán,Chiết khấu thanh toán,Chiết khấu thanh toán,2.242.405.800,2.138.062.212,2242405800.0,2138062212.0
Lỗ thuần do đánh giá lại các khoảncó gốc ngoại tệ cuối năm,Lỗ thuần do đánh giá lại các khoảncó gốc ngoại tệ cuối năm,Lỗ thuần do đánh giá lại các khoảncó gốc ngoại tệ cuối năm,4.955.330.327,-,4955330327.0,
,,,254.496.678.142,314.154.742.246,254496678142.0,314154742246.0
